#ACCESSION	ORGANISM	START	END	DETECTION
NZ_CP013129.1	Streptomyces venezuelae	7642922	7647814	Islandpick
NZ_CP013129.1	Streptomyces venezuelae	7648572	7656947	Islandpick
NZ_CP013129.1	Streptomyces venezuelae	7762469	7766584	Islandpick
NZ_CP013129.1	Streptomyces venezuelae	7826969	7835672	Islandpick
NZ_CP013129.1	Streptomyces venezuelae	7939308	7946875	Islandpick
NZ_CP013129.1	Streptomyces venezuelae	7974251	7984293	Islandpick
NZ_CP013129.1	Streptomyces venezuelae	8028574	8038007	Islandpick
NZ_CP013129.1	Streptomyces venezuelae	8138475	8143218	Islandpick
NZ_CP013129.1	Streptomyces venezuelae	8146627	8154386	Islandpick
NZ_CP013129.1	Streptomyces venezuelae	8154595	8173100	Islandpick
NZ_CP013129.1	Streptomyces venezuelae	8306703	8316316	Islandpick
NZ_CP013129.1	Streptomyces venezuelae	8570919	8576811	Islandpick
NZ_CP013129.1	Streptomyces venezuelae	8577722	8582038	Islandpick
NZ_CP013129.1	Streptomyces venezuelae	8654450	8660057	Islandpick
NZ_CP013129.1	Streptomyces venezuelae	8707281	8713909	Islandpick
NZ_CP013129.1	Streptomyces venezuelae	8717602	8721614	Islandpick
NZ_CP013129.1	Streptomyces venezuelae	8769161	8774336	Islandpick
NZ_CP013129.1	Streptomyces venezuelae	8821341	8828129	Islandpick
NZ_CP013129.1	Streptomyces venezuelae	8846649	8851087	Islandpick
NZ_CP013129.1	Streptomyces venezuelae	8854493	8864392	Islandpick
NZ_CP013129.1	Streptomyces venezuelae	8869970	8878299	Islandpick
NZ_CP013129.1	Streptomyces venezuelae	8896242	8902335	Islandpick
NZ_CP013129.1	Streptomyces venezuelae	8913813	8920805	Islandpick
NZ_CP013129.1	Streptomyces venezuelae	8944878	8950693	Islandpick
NZ_CP013129.1	Streptomyces venezuelae	8951183	8957259	Islandpick
NZ_CP013129.1	Streptomyces venezuelae	8974421	8986177	Islandpick
NZ_CP013129.1	Streptomyces venezuelae	9005889	9054832	Islandpick
NC_015957.1	Streptomyces violaceusniger	198371	202587	Islandpick
NC_015957.1	Streptomyces violaceusniger	639431	646307	Islandpick
NC_015957.1	Streptomyces violaceusniger	1036418	1046229	Islandpick
NC_015957.1	Streptomyces violaceusniger	1067558	1072238	Islandpick
NC_015957.1	Streptomyces violaceusniger	1081952	1088370	Islandpick
NC_015957.1	Streptomyces violaceusniger	1231004	1235526	Islandpick
NC_015957.1	Streptomyces violaceusniger	1533621	1537630	Islandpick
NC_015957.1	Streptomyces violaceusniger	2169574	2174084	Islandpick
NC_015957.1	Streptomyces violaceusniger	2177815	2188789	Islandpick
NC_015957.1	Streptomyces violaceusniger	2219402	2230036	Islandpick
NC_015957.1	Streptomyces violaceusniger	2682547	2687090	Islandpick
NC_015957.1	Streptomyces violaceusniger	2689980	2696696	Islandpick
NC_015957.1	Streptomyces violaceusniger	2706571	2732853	Islandpick
NC_015957.1	Streptomyces violaceusniger	2732908	2738595	Islandpick
NC_015957.1	Streptomyces violaceusniger	2773342	2797471	Islandpick
NC_015957.1	Streptomyces violaceusniger	2806958	2812895	Islandpick
NC_015957.1	Streptomyces violaceusniger	2838115	2845903	Islandpick
NC_015957.1	Streptomyces violaceusniger	3076941	3083191	Islandpick
NC_015957.1	Streptomyces violaceusniger	3234459	3240494	Islandpick
NC_015957.1	Streptomyces violaceusniger	3288066	3294134	Islandpick
NC_015957.1	Streptomyces violaceusniger	3376670	3381871	Islandpick
NC_015957.1	Streptomyces violaceusniger	3399869	3404455	Islandpick
NC_015957.1	Streptomyces violaceusniger	3471319	3485837	Islandpick
NC_015957.1	Streptomyces violaceusniger	3536343	3540996	Islandpick
NC_015957.1	Streptomyces violaceusniger	3564705	3579510	Islandpick
NC_015957.1	Streptomyces violaceusniger	4349943	4355070	Islandpick
NC_015957.1	Streptomyces violaceusniger	4636790	4641540	Islandpick
NC_015957.1	Streptomyces violaceusniger	4649370	4653943	Islandpick
NC_015957.1	Streptomyces violaceusniger	4828673	4832984	Islandpick
NC_015957.1	Streptomyces violaceusniger	4844711	4857265	Islandpick
NC_015957.1	Streptomyces violaceusniger	4876736	4885152	Islandpick
NC_015957.1	Streptomyces violaceusniger	4928838	4934902	Islandpick
NC_015957.1	Streptomyces violaceusniger	4940790	4945965	Islandpick
NC_015957.1	Streptomyces violaceusniger	4966325	4973708	Islandpick
NC_015957.1	Streptomyces violaceusniger	4984112	4991667	Islandpick
NC_015957.1	Streptomyces violaceusniger	4997363	5006693	Islandpick
NC_015957.1	Streptomyces violaceusniger	5014243	5019238	Islandpick
NC_015957.1	Streptomyces violaceusniger	5081098	5089372	Islandpick
NC_015957.1	Streptomyces violaceusniger	5090241	5097238	Islandpick
NC_015957.1	Streptomyces violaceusniger	5098625	5105471	Islandpick
NC_015957.1	Streptomyces violaceusniger	5107133	5122701	Islandpick
NC_015957.1	Streptomyces violaceusniger	5123361	5135561	Islandpick
NC_015957.1	Streptomyces violaceusniger	5141804	5145984	Islandpick
NC_015957.1	Streptomyces violaceusniger	5149468	5167013	Islandpick
NC_015957.1	Streptomyces violaceusniger	5171529	5179861	Islandpick
NC_015957.1	Streptomyces violaceusniger	5191753	5201040	Islandpick
NC_015957.1	Streptomyces violaceusniger	5201124	5206772	Islandpick
NC_015957.1	Streptomyces violaceusniger	5207388	5224500	Islandpick
NC_015957.1	Streptomyces violaceusniger	5232303	5236604	Islandpick
NC_015957.1	Streptomyces violaceusniger	5238568	5245286	Islandpick
NC_015957.1	Streptomyces violaceusniger	5250697	5256797	Islandpick
NC_015957.1	Streptomyces violaceusniger	5270894	5276616	Islandpick
NC_015957.1	Streptomyces violaceusniger	5295379	5320540	Islandpick
NC_015957.1	Streptomyces violaceusniger	5321614	5328349	Islandpick
NC_015957.1	Streptomyces violaceusniger	5328392	5334670	Islandpick
NC_015957.1	Streptomyces violaceusniger	5337186	5342479	Islandpick
NC_015957.1	Streptomyces violaceusniger	5356624	5364557	Islandpick
NC_015957.1	Streptomyces violaceusniger	5411801	5426704	Islandpick
NC_015957.1	Streptomyces violaceusniger	5438175	5447153	Islandpick
NC_015957.1	Streptomyces violaceusniger	5456258	5461036	Islandpick
NC_015957.1	Streptomyces violaceusniger	5464390	5469785	Islandpick
NC_015957.1	Streptomyces violaceusniger	5470924	5477641	Islandpick
NC_015957.1	Streptomyces violaceusniger	5488704	5494845	Islandpick
NC_015957.1	Streptomyces violaceusniger	5530481	5535778	Islandpick
NC_015957.1	Streptomyces violaceusniger	5540762	5548616	Islandpick
NC_015957.1	Streptomyces violaceusniger	5552757	5557211	Islandpick
NC_015957.1	Streptomyces violaceusniger	5860552	5867636	Islandpick
NC_015957.1	Streptomyces violaceusniger	5901320	5909252	Islandpick
NC_015957.1	Streptomyces violaceusniger	5933457	5938677	Islandpick
NC_015957.1	Streptomyces violaceusniger	5945253	5952098	Islandpick
NC_015957.1	Streptomyces violaceusniger	5989937	6016198	Islandpick
NC_015957.1	Streptomyces violaceusniger	6024973	6029123	Islandpick
NC_015957.1	Streptomyces violaceusniger	6031253	6036928	Islandpick
NC_015957.1	Streptomyces violaceusniger	6049260	6053875	Islandpick
NC_015957.1	Streptomyces violaceusniger	6061181	6065793	Islandpick
NC_015957.1	Streptomyces violaceusniger	6074717	6085761	Islandpick
NC_015957.1	Streptomyces violaceusniger	6111213	6122929	Islandpick
NC_015957.1	Streptomyces violaceusniger	6138373	6143062	Islandpick
NC_015957.1	Streptomyces violaceusniger	6278199	6301075	Islandpick
NC_015957.1	Streptomyces violaceusniger	6301326	6308618	Islandpick
NC_015957.1	Streptomyces violaceusniger	6412970	6417981	Islandpick
NC_015957.1	Streptomyces violaceusniger	6694121	6699489	Islandpick
NC_015957.1	Streptomyces violaceusniger	6717832	6722048	Islandpick
NC_015957.1	Streptomyces violaceusniger	6745321	6751425	Islandpick
NC_015957.1	Streptomyces violaceusniger	6779189	6785252	Islandpick
NC_015957.1	Streptomyces violaceusniger	6789412	6795104	Islandpick
NC_015957.1	Streptomyces violaceusniger	6806071	6810302	Islandpick
NC_015957.1	Streptomyces violaceusniger	6846519	6856792	Islandpick
NC_015957.1	Streptomyces violaceusniger	6914600	6921349	Islandpick
NC_015957.1	Streptomyces violaceusniger	6949268	6957520	Islandpick
NC_015957.1	Streptomyces violaceusniger	6957945	6963744	Islandpick
NC_015957.1	Streptomyces violaceusniger	6970102	6977383	Islandpick
NC_015957.1	Streptomyces violaceusniger	6984626	6989710	Islandpick
NC_015957.1	Streptomyces violaceusniger	6990876	6998405	Islandpick
NC_015957.1	Streptomyces violaceusniger	6999532	7005103	Islandpick
NC_015957.1	Streptomyces violaceusniger	7054812	7060036	Islandpick
NC_015957.1	Streptomyces violaceusniger	7063187	7071035	Islandpick
NC_015957.1	Streptomyces violaceusniger	7103460	7107490	Islandpick
NC_015957.1	Streptomyces violaceusniger	7112633	7125429	Islandpick
NC_015957.1	Streptomyces violaceusniger	7149022	7158977	Islandpick
NC_015957.1	Streptomyces violaceusniger	7162147	7176981	Islandpick
NC_015957.1	Streptomyces violaceusniger	7193069	7197516	Islandpick
NC_015957.1	Streptomyces violaceusniger	7198392	7216340	Islandpick
NC_015957.1	Streptomyces violaceusniger	7231053	7239975	Islandpick
NC_015957.1	Streptomyces violaceusniger	7241689	7246760	Islandpick
NC_015957.1	Streptomyces violaceusniger	7247311	7253071	Islandpick
NC_015957.1	Streptomyces violaceusniger	7257850	7262481	Islandpick
NC_015957.1	Streptomyces violaceusniger	7274680	7280037	Islandpick
NC_015957.1	Streptomyces violaceusniger	7290807	7300493	Islandpick
NC_015957.1	Streptomyces violaceusniger	7311915	7316259	Islandpick
NC_015957.1	Streptomyces violaceusniger	7331924	7337135	Islandpick
NC_015957.1	Streptomyces violaceusniger	7337891	7346563	Islandpick
NC_015957.1	Streptomyces violaceusniger	7367888	7373525	Islandpick
NC_015957.1	Streptomyces violaceusniger	7374661	7384628	Islandpick
NC_015957.1	Streptomyces violaceusniger	7385819	7390021	Islandpick
NC_015957.1	Streptomyces violaceusniger	7401692	7405886	Islandpick
NC_015957.1	Streptomyces violaceusniger	7405963	7410581	Islandpick
NC_015957.1	Streptomyces violaceusniger	7410660	7426556	Islandpick
NC_015957.1	Streptomyces violaceusniger	7441976	7446024	Islandpick
NC_015957.1	Streptomyces violaceusniger	7452586	7459722	Islandpick
NC_015957.1	Streptomyces violaceusniger	7496134	7501451	Islandpick
NC_015957.1	Streptomyces violaceusniger	7504525	7509994	Islandpick
NC_015957.1	Streptomyces violaceusniger	7521905	7527254	Islandpick
NC_015957.1	Streptomyces violaceusniger	7541894	7551685	Islandpick
NC_015957.1	Streptomyces violaceusniger	7562331	7568726	Islandpick
NC_015957.1	Streptomyces violaceusniger	8560594	8564828	Islandpick
NC_015957.1	Streptomyces violaceusniger	8626007	8630365	Islandpick
NC_015957.1	Streptomyces violaceusniger	8656868	8661249	Islandpick
NC_015957.1	Streptomyces violaceusniger	8665241	8670310	Islandpick
NC_015957.1	Streptomyces violaceusniger	8673977	8679596	Islandpick
NC_015957.1	Streptomyces violaceusniger	8679718	8684250	Islandpick
NC_015957.1	Streptomyces violaceusniger	8766651	8771275	Islandpick
NC_015957.1	Streptomyces violaceusniger	8772630	8779462	Islandpick
NC_015957.1	Streptomyces violaceusniger	8782550	8789639	Islandpick
NC_015957.1	Streptomyces violaceusniger	10168488	10172662	Islandpick
NC_015957.1	Streptomyces violaceusniger	10180892	10185017	Islandpick
NC_015957.1	Streptomyces violaceusniger	10185096	10189331	Islandpick
NC_016610.1	Tannerella forsythia	1328709	1338027	Islandpick
NC_016610.1	Tannerella forsythia	1582984	1587426	Islandpick
NC_016610.1	Tannerella forsythia	3303990	3308268	Islandpick
NZ_AP013045.1	Tannerella forsythia	2463485	2473132	Islandpick
NC_011662.2	Thauera sp.	201102	205643	Islandpick
NC_011662.2	Thauera sp.	207384	213325	Islandpick
NC_011662.2	Thauera sp.	289259	293913	Islandpick
NC_011662.2	Thauera sp.	323247	327722	Islandpick
NC_011662.2	Thauera sp.	394627	405944	Islandpick
NC_011662.2	Thauera sp.	406426	415240	Islandpick
NC_011662.2	Thauera sp.	449959	454292	Islandpick
NC_011662.2	Thauera sp.	524143	529011	Islandpick
NC_011662.2	Thauera sp.	538507	546608	Islandpick
NC_011662.2	Thauera sp.	1167751	1175842	Islandpick
NC_011662.2	Thauera sp.	1214902	1220605	Islandpick
NC_011662.2	Thauera sp.	1221817	1233428	Islandpick
NC_011662.2	Thauera sp.	1242059	1251909	Islandpick
NC_011662.2	Thauera sp.	1545197	1549669	Islandpick
NC_011662.2	Thauera sp.	2234052	2238343	Islandpick
NC_011662.2	Thauera sp.	2285479	2289588	Islandpick
NC_011662.2	Thauera sp.	2357432	2361850	Islandpick
NC_011662.2	Thauera sp.	2380223	2385460	Islandpick
NC_011662.2	Thauera sp.	2386868	2391605	Islandpick
NC_011662.2	Thauera sp.	2392525	2399177	Islandpick
NC_011662.2	Thauera sp.	2509168	2514351	Islandpick
NC_011662.2	Thauera sp.	2960027	2967086	Islandpick
NC_011662.2	Thauera sp.	2970526	2985356	Islandpick
NC_011662.2	Thauera sp.	3054969	3059766	Islandpick
NC_011662.2	Thauera sp.	3093447	3100617	Islandpick
NC_011662.2	Thauera sp.	3223507	3227560	Islandpick
NC_011662.2	Thauera sp.	3406766	3418934	Islandpick
NC_011662.2	Thauera sp.	3426124	3467401	Islandpick
NC_011662.2	Thauera sp.	3913946	3921106	Islandpick
NC_011662.2	Thauera sp.	3941009	3949444	Islandpick
NC_011662.2	Thauera sp.	4134679	4139303	Islandpick
NC_011662.2	Thauera sp.	4140069	4144530	Islandpick
NC_011662.2	Thauera sp.	4154982	4161407	Islandpick
NC_011662.2	Thauera sp.	4178101	4184837	Islandpick
NC_011662.2	Thauera sp.	4285700	4290784	Islandpick
NC_011662.2	Thauera sp.	4295017	4300962	Islandpick
NC_011662.2	Thauera sp.	4425017	4434877	Islandpick
NC_011662.2	Thauera sp.	4441358	4446899	Islandpick
NC_011662.2	Thauera sp.	4456596	4460625	Islandpick
NC_014964.1	Thermoanaerobacter brockii	1701187	1709130	Islandpick
NC_013921.1	Thermoanaerobacter italicus	1402259	1410369	Islandpick
NC_013921.1	Thermoanaerobacter italicus	1410753	1435986	Islandpick
NC_013921.1	Thermoanaerobacter italicus	1940470	1946079	Islandpick
NC_013921.1	Thermoanaerobacter italicus	2149830	2155775	Islandpick
NC_014209.1	Thermoanaerobacter mathranii	1678591	1685506	Islandpick
NC_014209.1	Thermoanaerobacter mathranii	1686635	1691552	Islandpick
NC_010321.1	Thermoanaerobacter pseudethanolicus	1708974	1716917	Islandpick
NC_014538.1	Thermoanaerobacter sp.	964897	969639	Islandpick
NC_014538.1	Thermoanaerobacter sp.	1004214	1008772	Islandpick
NC_014538.1	Thermoanaerobacter sp.	1597142	1634282	Islandpick
NC_014538.1	Thermoanaerobacter sp.	1634344	1656594	Islandpick
NC_010320.1	Thermoanaerobacter sp.	1257788	1280038	Islandpick
NC_010320.1	Thermoanaerobacter sp.	1280100	1290114	Islandpick
NC_010320.1	Thermoanaerobacter sp.	1291179	1317241	Islandpick
NC_010320.1	Thermoanaerobacter sp.	1952437	1956760	Islandpick
NC_010320.1	Thermoanaerobacter sp.	1960055	1964236	Islandpick
NC_010320.1	Thermoanaerobacter sp.	1984537	1989448	Islandpick
NC_015958.1	Thermoanaerobacter wiegelii	830985	835624	Islandpick
NC_015958.1	Thermoanaerobacter wiegelii	1881954	1887212	Islandpick
NC_015958.1	Thermoanaerobacter wiegelii	1983122	1987881	Islandpick
NC_015958.1	Thermoanaerobacter wiegelii	2137131	2142421	Islandpick
NC_015958.1	Thermoanaerobacter wiegelii	2144926	2155190	Islandpick
NC_015958.1	Thermoanaerobacter wiegelii	2157395	2164073	Islandpick
NC_015958.1	Thermoanaerobacter wiegelii	2419729	2423924	Islandpick
NC_015958.1	Thermoanaerobacter wiegelii	2427730	2433202	Islandpick
NC_014410.1	Thermoanaerobacterium thermosaccharolyticum	137974	142237	Islandpick
NC_014410.1	Thermoanaerobacterium thermosaccharolyticum	285663	290767	Islandpick
NC_014410.1	Thermoanaerobacterium thermosaccharolyticum	291550	295554	Islandpick
NC_014410.1	Thermoanaerobacterium thermosaccharolyticum	485953	501075	Islandpick
NC_014410.1	Thermoanaerobacterium thermosaccharolyticum	710307	714355	Islandpick
NC_014410.1	Thermoanaerobacterium thermosaccharolyticum	954606	964356	Islandpick
NC_014410.1	Thermoanaerobacterium thermosaccharolyticum	1692724	1697293	Islandpick
NC_014410.1	Thermoanaerobacterium thermosaccharolyticum	1715057	1719091	Islandpick
NC_014410.1	Thermoanaerobacterium thermosaccharolyticum	1719258	1728091	Islandpick
NC_014410.1	Thermoanaerobacterium thermosaccharolyticum	1817731	1823052	Islandpick
NC_014410.1	Thermoanaerobacterium thermosaccharolyticum	1825418	1841852	Islandpick
NC_014410.1	Thermoanaerobacterium thermosaccharolyticum	2301894	2306617	Islandpick
NC_014410.1	Thermoanaerobacterium thermosaccharolyticum	2308679	2315386	Islandpick
NC_014410.1	Thermoanaerobacterium thermosaccharolyticum	2469215	2473450	Islandpick
NC_012791.1	Variovorax paradoxus	655344	664888	Islandpick
NC_012791.1	Variovorax paradoxus	667302	680611	Islandpick
NC_012791.1	Variovorax paradoxus	727380	742033	Islandpick
NC_012791.1	Variovorax paradoxus	2043122	2047525	Islandpick
NC_012791.1	Variovorax paradoxus	2050530	2058765	Islandpick
NC_012791.1	Variovorax paradoxus	2063723	2073151	Islandpick
NC_012791.1	Variovorax paradoxus	2077449	2081842	Islandpick
NC_012791.1	Variovorax paradoxus	2222719	2227089	Islandpick
NC_012791.1	Variovorax paradoxus	2227684	2237542	Islandpick
NC_012791.1	Variovorax paradoxus	2239546	2244763	Islandpick
NC_012791.1	Variovorax paradoxus	2248471	2256389	Islandpick
NC_012791.1	Variovorax paradoxus	2384706	2390425	Islandpick
NC_012791.1	Variovorax paradoxus	2391600	2404783	Islandpick
NC_012791.1	Variovorax paradoxus	2448168	2453337	Islandpick
NC_012791.1	Variovorax paradoxus	2601791	2619489	Islandpick
NC_012791.1	Variovorax paradoxus	2839093	2851181	Islandpick
NC_012791.1	Variovorax paradoxus	2912731	2917909	Islandpick
NC_012791.1	Variovorax paradoxus	2924116	2929794	Islandpick
NC_012791.1	Variovorax paradoxus	2971007	2975810	Islandpick
NC_012791.1	Variovorax paradoxus	2975911	2981556	Islandpick
NC_012791.1	Variovorax paradoxus	3310544	3314682	Islandpick
NC_012791.1	Variovorax paradoxus	3392848	3397253	Islandpick
NC_012791.1	Variovorax paradoxus	3768437	3773157	Islandpick
NC_012791.1	Variovorax paradoxus	3776928	3782517	Islandpick
NC_012791.1	Variovorax paradoxus	4420273	4424512	Islandpick
NC_012791.1	Variovorax paradoxus	4500726	4505476	Islandpick
NC_012791.1	Variovorax paradoxus	4505826	4511934	Islandpick
NC_012791.1	Variovorax paradoxus	4538596	4547388	Islandpick
NC_012791.1	Variovorax paradoxus	4743447	4748119	Islandpick
NC_012791.1	Variovorax paradoxus	4749782	4769538	Islandpick
NC_012791.1	Variovorax paradoxus	4784629	4789669	Islandpick
NC_012791.1	Variovorax paradoxus	4790127	4794562	Islandpick
NC_012791.1	Variovorax paradoxus	4795672	4810733	Islandpick
NC_012791.1	Variovorax paradoxus	4811893	4818379	Islandpick
NC_012791.1	Variovorax paradoxus	4826845	4861399	Islandpick
NC_012791.1	Variovorax paradoxus	4862801	4871069	Islandpick
NC_012791.1	Variovorax paradoxus	4872829	4878283	Islandpick
NC_012791.1	Variovorax paradoxus	4882711	4898413	Islandpick
NC_012791.1	Variovorax paradoxus	5547930	5551945	Islandpick
NC_014931.1	Variovorax paradoxus	669789	682760	Islandpick
NC_014931.1	Variovorax paradoxus	691131	698296	Islandpick
NC_014931.1	Variovorax paradoxus	727969	732199	Islandpick
NC_014931.1	Variovorax paradoxus	748176	760378	Islandpick
NC_014931.1	Variovorax paradoxus	787449	795318	Islandpick
NC_014931.1	Variovorax paradoxus	877719	891020	Islandpick
NC_014931.1	Variovorax paradoxus	1037085	1047097	Islandpick
NC_014931.1	Variovorax paradoxus	1064694	1070648	Islandpick
NC_014931.1	Variovorax paradoxus	1198572	1209076	Islandpick
NC_014931.1	Variovorax paradoxus	1459361	1464464	Islandpick
NC_014931.1	Variovorax paradoxus	1653694	1661829	Islandpick
NC_014931.1	Variovorax paradoxus	1760816	1767359	Islandpick
NC_014931.1	Variovorax paradoxus	2044835	2050981	Islandpick
NC_014931.1	Variovorax paradoxus	2169194	2175795	Islandpick
NC_014931.1	Variovorax paradoxus	2225827	2234657	Islandpick
NC_014931.1	Variovorax paradoxus	2298527	2303390	Islandpick
NC_014931.1	Variovorax paradoxus	2303446	2308176	Islandpick
NC_014931.1	Variovorax paradoxus	2465215	2470195	Islandpick
NC_014931.1	Variovorax paradoxus	2481642	2496190	Islandpick
NC_014931.1	Variovorax paradoxus	2516131	2521080	Islandpick
NC_014931.1	Variovorax paradoxus	2566082	2576620	Islandpick
NC_014931.1	Variovorax paradoxus	2676928	2682727	Islandpick
NC_014931.1	Variovorax paradoxus	2682945	2689122	Islandpick
NC_014931.1	Variovorax paradoxus	2933207	2959596	Islandpick
NC_014931.1	Variovorax paradoxus	2963969	2971336	Islandpick
NC_014931.1	Variovorax paradoxus	2973469	2983675	Islandpick
NC_014931.1	Variovorax paradoxus	2984575	2989964	Islandpick
NC_014931.1	Variovorax paradoxus	2990149	3000343	Islandpick
NC_014931.1	Variovorax paradoxus	3002622	3010099	Islandpick
NC_014931.1	Variovorax paradoxus	3202980	3207046	Islandpick
NC_014931.1	Variovorax paradoxus	3208155	3215618	Islandpick
NC_014931.1	Variovorax paradoxus	3251615	3256041	Islandpick
NC_014931.1	Variovorax paradoxus	3257035	3261634	Islandpick
NC_014931.1	Variovorax paradoxus	3273573	3283871	Islandpick
NC_014931.1	Variovorax paradoxus	3284555	3289167	Islandpick
NC_014931.1	Variovorax paradoxus	3290987	3296936	Islandpick
NC_014931.1	Variovorax paradoxus	3312398	3318620	Islandpick
NC_014931.1	Variovorax paradoxus	3318962	3324811	Islandpick
NC_014931.1	Variovorax paradoxus	3325383	3331386	Islandpick
NC_014931.1	Variovorax paradoxus	3733300	3738272	Islandpick
NC_014931.1	Variovorax paradoxus	3749855	3757735	Islandpick
NC_014931.1	Variovorax paradoxus	3768515	3776199	Islandpick
NC_014931.1	Variovorax paradoxus	3893737	3897837	Islandpick
NC_014931.1	Variovorax paradoxus	4079450	4085701	Islandpick
NC_014931.1	Variovorax paradoxus	4093252	4097254	Islandpick
NC_014931.1	Variovorax paradoxus	4123639	4130626	Islandpick
NC_014931.1	Variovorax paradoxus	4137680	4144561	Islandpick
NC_014931.1	Variovorax paradoxus	4214738	4222252	Islandpick
NC_014931.1	Variovorax paradoxus	4222560	4233435	Islandpick
NC_014931.1	Variovorax paradoxus	4233639	4251046	Islandpick
NC_014931.1	Variovorax paradoxus	4443518	4457771	Islandpick
NC_014931.1	Variovorax paradoxus	4633971	4639904	Islandpick
NC_014931.1	Variovorax paradoxus	4644072	4649132	Islandpick
NC_014931.1	Variovorax paradoxus	4709710	4716853	Islandpick
NC_014931.1	Variovorax paradoxus	4753203	4761206	Islandpick
NC_014931.1	Variovorax paradoxus	4761389	4767191	Islandpick
NC_014931.1	Variovorax paradoxus	4833550	4837939	Islandpick
NC_014931.1	Variovorax paradoxus	4943243	4964217	Islandpick
NC_014931.1	Variovorax paradoxus	5155995	5160092	Islandpick
NC_014931.1	Variovorax paradoxus	5294390	5300751	Islandpick
NC_014931.1	Variovorax paradoxus	5305904	5310711	Islandpick
NC_014931.1	Variovorax paradoxus	5313168	5318292	Islandpick
NC_014931.1	Variovorax paradoxus	5354207	5358739	Islandpick
NC_014931.1	Variovorax paradoxus	5368923	5373046	Islandpick
NC_014931.1	Variovorax paradoxus	5392357	5417549	Islandpick
NC_014931.1	Variovorax paradoxus	5426212	5431400	Islandpick
NC_014931.1	Variovorax paradoxus	5525239	5530635	Islandpick
NC_014931.1	Variovorax paradoxus	6001152	6012794	Islandpick
NC_014931.1	Variovorax paradoxus	6017531	6047929	Islandpick
NC_014931.1	Variovorax paradoxus	6234766	6240660	Islandpick
NC_014931.1	Variovorax paradoxus	6280354	6291491	Islandpick
NC_022247.1	Variovorax paradoxus	70733	74790	Islandpick
NC_022247.1	Variovorax paradoxus	132023	137905	Islandpick
NC_022247.1	Variovorax paradoxus	709102	723065	Islandpick
NC_022247.1	Variovorax paradoxus	736499	742978	Islandpick
NC_022247.1	Variovorax paradoxus	743034	749684	Islandpick
NC_022247.1	Variovorax paradoxus	785698	790544	Islandpick
NC_022247.1	Variovorax paradoxus	1170831	1182413	Islandpick
NC_022247.1	Variovorax paradoxus	2118056	2122126	Islandpick
NC_022247.1	Variovorax paradoxus	2181010	2188726	Islandpick
NC_022247.1	Variovorax paradoxus	2325352	2332694	Islandpick
NC_022247.1	Variovorax paradoxus	2361936	2366085	Islandpick
NC_022247.1	Variovorax paradoxus	2382909	2387625	Islandpick
NC_022247.1	Variovorax paradoxus	2393103	2399542	Islandpick
NC_022247.1	Variovorax paradoxus	2408929	2413714	Islandpick
NC_022247.1	Variovorax paradoxus	2475785	2481656	Islandpick
NC_022247.1	Variovorax paradoxus	2574858	2589393	Islandpick
NC_022247.1	Variovorax paradoxus	2887112	2891472	Islandpick
NC_022247.1	Variovorax paradoxus	2891605	2896959	Islandpick
NC_022247.1	Variovorax paradoxus	2942485	2948864	Islandpick
NC_022247.1	Variovorax paradoxus	2949001	2953918	Islandpick
NC_022247.1	Variovorax paradoxus	3416654	3420960	Islandpick
NC_022247.1	Variovorax paradoxus	3449856	3459998	Islandpick
NC_022247.1	Variovorax paradoxus	3504444	3508687	Islandpick
NC_022247.1	Variovorax paradoxus	3519279	3524873	Islandpick
NC_022247.1	Variovorax paradoxus	3910417	3915229	Islandpick
NC_022247.1	Variovorax paradoxus	4413478	4418393	Islandpick
NC_022247.1	Variovorax paradoxus	4677957	4690612	Islandpick
NC_022247.1	Variovorax paradoxus	4695560	4705393	Islandpick
NC_022247.1	Variovorax paradoxus	4722288	4730452	Islandpick
NC_022247.1	Variovorax paradoxus	4730555	4734748	Islandpick
NC_022247.1	Variovorax paradoxus	4734964	4740879	Islandpick
NC_022247.1	Variovorax paradoxus	4919011	4924960	Islandpick
NC_022247.1	Variovorax paradoxus	4925430	4944902	Islandpick
NC_022247.1	Variovorax paradoxus	4954748	4965016	Islandpick
NC_022247.1	Variovorax paradoxus	4965075	4969795	Islandpick
NC_022247.1	Variovorax paradoxus	4971027	4977751	Islandpick
NC_022247.1	Variovorax paradoxus	4984378	5008797	Islandpick
NC_022349.1	Vibrio alginolyticus	1314267	1322098	Islandpick
NC_022349.1	Vibrio alginolyticus	2437152	2445413	Islandpick
NC_022359.1	Vibrio alginolyticus	943820	949459	Islandpick
NC_022359.1	Vibrio alginolyticus	1589990	1595929	Islandpick
NC_022359.1	Vibrio alginolyticus	1601635	1606567	Islandpick
NC_022359.1	Vibrio alginolyticus	1793317	1800111	Islandpick
NC_022359.1	Vibrio alginolyticus	1804658	1811622	Islandpick
NZ_CP013484.1	Vibrio alginolyticus	1348003	1357042	Islandpick
NZ_CP013485.1	Vibrio alginolyticus	765730	778725	Islandpick
NZ_CP013485.1	Vibrio alginolyticus	875732	890882	Islandpick
NZ_CP013485.1	Vibrio alginolyticus	1189654	1194068	Islandpick
NZ_CP013485.1	Vibrio alginolyticus	1194495	1209375	Islandpick
NZ_CP013485.1	Vibrio alginolyticus	1209392	1225452	Islandpick
NZ_CP013485.1	Vibrio alginolyticus	1532014	1545643	Islandpick
