#ACCESSION	ORGANISM	START	END	DETECTION
NC_007520.2	Thiomicrospira crunogena	905590	915412	Sigi
NC_007520.2	Thiomicrospira crunogena	1521287	1525676	Sigi
NC_014153.1	Thiomonas intermedia	1641967	1646179	Sigi
NC_014153.1	Thiomonas intermedia	2076391	2081432	Sigi
NC_014153.1	Thiomonas intermedia	3265108	3271694	Sigi
NC_014153.1	Thiomonas intermedia	3274065	3278428	Sigi
NC_017956.1	Tistrella mobilis	702337	707645	Sigi
NC_017956.1	Tistrella mobilis	796462	814737	Sigi
NC_017956.1	Tistrella mobilis	1986707	1994075	Sigi
NC_017956.1	Tistrella mobilis	2416455	2431847	Sigi
NC_017956.1	Tistrella mobilis	2480783	2485356	Sigi
NC_017956.1	Tistrella mobilis	3243490	3247663	Sigi
NC_012691.1	Tolumonas auensis	251260	255578	Sigi
NC_012691.1	Tolumonas auensis	342991	353992	Sigi
NC_012691.1	Tolumonas auensis	780646	791037	Sigi
NC_012691.1	Tolumonas auensis	1267887	1274715	Sigi
NC_012691.1	Tolumonas auensis	1429750	1435753	Sigi
NC_012691.1	Tolumonas auensis	1748417	1765551	Sigi
NC_012691.1	Tolumonas auensis	1776036	1782058	Sigi
NC_012691.1	Tolumonas auensis	2056118	2061464	Sigi
NC_012691.1	Tolumonas auensis	2067454	2074826	Sigi
NC_012691.1	Tolumonas auensis	2100138	2109757	Sigi
NC_012691.1	Tolumonas auensis	2112968	2118081	Sigi
NC_012691.1	Tolumonas auensis	2127064	2131453	Sigi
NC_012691.1	Tolumonas auensis	2152593	2162790	Sigi
NC_012691.1	Tolumonas auensis	2231893	2236282	Sigi
NC_012691.1	Tolumonas auensis	2497961	2502518	Sigi
NC_012691.1	Tolumonas auensis	2621193	2718648	Sigi
NC_012691.1	Tolumonas auensis	2745082	2750129	Sigi
NC_012691.1	Tolumonas auensis	3133526	3142214	Sigi
NC_015577.1	Treponema azotonutricium	389158	393886	Sigi
NC_015577.1	Treponema azotonutricium	421513	439505	Sigi
NC_015577.1	Treponema azotonutricium	449511	454584	Sigi
NC_015577.1	Treponema azotonutricium	792325	799464	Sigi
NC_015577.1	Treponema azotonutricium	1177792	1187047	Sigi
NC_015577.1	Treponema azotonutricium	1399684	1408725	Sigi
NC_015577.1	Treponema azotonutricium	1411484	1420513	Sigi
NC_015577.1	Treponema azotonutricium	1421568	1426673	Sigi
NC_015577.1	Treponema azotonutricium	1468358	1485488	Sigi
NC_015577.1	Treponema azotonutricium	1801260	1815148	Sigi
NC_015577.1	Treponema azotonutricium	1816287	1820756	Sigi
NC_015577.1	Treponema azotonutricium	2089445	2095904	Sigi
NC_015577.1	Treponema azotonutricium	2109956	2118119	Sigi
NC_015577.1	Treponema azotonutricium	2213848	2218385	Sigi
NC_015577.1	Treponema azotonutricium	2514703	2524675	Sigi
NC_015577.1	Treponema azotonutricium	3122871	3141539	Sigi
NC_015577.1	Treponema azotonutricium	3252486	3259501	Sigi
NC_015577.1	Treponema azotonutricium	3598829	3604293	Sigi
NC_015577.1	Treponema azotonutricium	3606028	3610261	Sigi
NC_015577.1	Treponema azotonutricium	3694149	3698411	Sigi
NC_015577.1	Treponema azotonutricium	3744851	3750952	Sigi
NC_015500.1	Treponema brennaborense	84613	94732	Sigi
NC_015500.1	Treponema brennaborense	320675	330235	Sigi
NC_015500.1	Treponema brennaborense	539581	545202	Sigi
NC_015500.1	Treponema brennaborense	908479	920187	Sigi
NC_015500.1	Treponema brennaborense	998403	1004601	Sigi
NC_015500.1	Treponema brennaborense	1211127	1221025	Sigi
NC_015500.1	Treponema brennaborense	1580063	1585331	Sigi
NC_015500.1	Treponema brennaborense	1932366	1940664	Sigi
NC_015500.1	Treponema brennaborense	1948999	1955190	Sigi
NC_015500.1	Treponema brennaborense	2118808	2123645	Sigi
NC_015500.1	Treponema brennaborense	2127417	2136487	Sigi
NC_015500.1	Treponema brennaborense	2204212	2208548	Sigi
NC_015500.1	Treponema brennaborense	2339356	2352675	Sigi
NC_015500.1	Treponema brennaborense	2363928	2370222	Sigi
NC_015500.1	Treponema brennaborense	2425899	2430734	Sigi
NC_015500.1	Treponema brennaborense	2644519	2650068	Sigi
NC_015500.1	Treponema brennaborense	2887283	2892315	Sigi
NC_015500.1	Treponema brennaborense	2895349	2906588	Sigi
NC_015500.1	Treponema brennaborense	2957872	2962228	Sigi
NC_002967.9	Treponema denticola	257076	262836	Sigi
NC_002967.9	Treponema denticola	297857	302259	Sigi
NC_002967.9	Treponema denticola	1570944	1575127	Sigi
NC_002967.9	Treponema denticola	1811317	1823350	Sigi
NC_002967.9	Treponema denticola	1825132	1829885	Sigi
NC_002967.9	Treponema denticola	1834856	1839360	Sigi
NC_002967.9	Treponema denticola	1843280	1858434	Sigi
NC_002967.9	Treponema denticola	1863723	1868407	Sigi
NC_002967.9	Treponema denticola	2669469	2674484	Sigi
NC_000919.1	Treponema pallidum subsp. pallidum str. Nichols	151101	155495	Sigi
NZ_CP003679.1	Treponema pallidum	148335	156691	Sigi
NZ_CP003679.1	Treponema pallidum	672242	676400	Sigi
NC_022097.1	Treponema pedis	2137113	2142816	Sigi
NC_015578.1	Treponema primitia	70859	83168	Sigi
NC_015578.1	Treponema primitia	84721	88814	Sigi
NC_015578.1	Treponema primitia	254525	273476	Sigi
NC_015578.1	Treponema primitia	430147	445071	Sigi
NC_015578.1	Treponema primitia	472199	477034	Sigi
NC_015578.1	Treponema primitia	481547	488451	Sigi
NC_015578.1	Treponema primitia	514091	518134	Sigi
NC_015578.1	Treponema primitia	767738	771766	Sigi
NC_015578.1	Treponema primitia	1057807	1062906	Sigi
NC_015578.1	Treponema primitia	1337622	1342422	Sigi
NC_015578.1	Treponema primitia	1589573	1596225	Sigi
NC_015578.1	Treponema primitia	1640313	1653042	Sigi
NC_015578.1	Treponema primitia	1813661	1822892	Sigi
NC_015578.1	Treponema primitia	1843751	1850670	Sigi
NC_015578.1	Treponema primitia	1853127	1857794	Sigi
NC_015578.1	Treponema primitia	1946382	1950875	Sigi
NC_015578.1	Treponema primitia	1958000	1962576	Sigi
NC_015578.1	Treponema primitia	1964275	1971092	Sigi
NC_015578.1	Treponema primitia	2032661	2037775	Sigi
NC_015578.1	Treponema primitia	2055137	2062329	Sigi
NC_015578.1	Treponema primitia	2197009	2202128	Sigi
NC_015578.1	Treponema primitia	2361429	2371898	Sigi
NC_015578.1	Treponema primitia	2379201	2385032	Sigi
NC_015578.1	Treponema primitia	3019425	3024843	Sigi
NC_015578.1	Treponema primitia	3418736	3423263	Sigi
NC_015578.1	Treponema primitia	3700288	3708108	Sigi
NC_015578.1	Treponema primitia	3919790	3925368	Sigi
NC_015578.1	Treponema primitia	3990706	4017840	Sigi
NC_015385.1	Treponema succinifaciens	618524	624192	Sigi
NC_015385.1	Treponema succinifaciens	719181	724294	Sigi
NC_015385.1	Treponema succinifaciens	773339	784039	Sigi
NC_015385.1	Treponema succinifaciens	803727	807866	Sigi
NC_015385.1	Treponema succinifaciens	812255	816571	Sigi
NC_015385.1	Treponema succinifaciens	826284	830426	Sigi
NC_015385.1	Treponema succinifaciens	840476	846372	Sigi
NC_015385.1	Treponema succinifaciens	2057426	2065030	Sigi
NC_008312.1	Trichodesmium erythraeum	1731395	1737596	Sigi
NC_008312.1	Trichodesmium erythraeum	2513920	2521852	Sigi
NC_008312.1	Trichodesmium erythraeum	5314909	5346340	Sigi
NC_008312.1	Trichodesmium erythraeum	6569261	6574108	Sigi
NC_004572.3	Tropheryma whipplei	240673	244875	Sigi
NC_004572.3	Tropheryma whipplei	251012	258684	Sigi
NC_004551.1	Tropheryma whipplei	636308	643186	Sigi
NC_014221.1	Truepera radiovictrix	600717	605403	Sigi
NC_014221.1	Truepera radiovictrix	1525528	1530336	Sigi
NC_014221.1	Truepera radiovictrix	1941714	1946622	Sigi
NZ_CP007519.1	Trueperella pyogenes	661610	666146	Sigi
NZ_CP007519.1	Trueperella pyogenes	1128243	1137609	Sigi
NZ_CP007519.1	Trueperella pyogenes	1240148	1244623	Sigi
NZ_CP007519.1	Trueperella pyogenes	1377193	1381684	Sigi
NZ_CP007519.1	Trueperella pyogenes	1529228	1539246	Sigi
NZ_CP007519.1	Trueperella pyogenes	1820113	1824219	Sigi
NZ_CP007519.1	Trueperella pyogenes	1949511	1964835	Sigi
NZ_CP007519.1	Trueperella pyogenes	1981712	1993428	Sigi
NZ_CP007519.1	Trueperella pyogenes	2023157	2035349	Sigi
NZ_CP007519.1	Trueperella pyogenes	2043207	2048778	Sigi
NZ_CP007519.1	Trueperella pyogenes	2058658	2065238	Sigi
NZ_CP007519.1	Trueperella pyogenes	2199318	2205246	Sigi
NZ_CP007003.1	Trueperella pyogenes	60555	68057	Sigi
NZ_CP007003.1	Trueperella pyogenes	90207	99710	Sigi
NZ_CP007003.1	Trueperella pyogenes	119545	124151	Sigi
NZ_CP007003.1	Trueperella pyogenes	499369	508291	Sigi
NZ_CP007003.1	Trueperella pyogenes	723624	735616	Sigi
NZ_CP007003.1	Trueperella pyogenes	838855	843440	Sigi
NZ_CP007003.1	Trueperella pyogenes	1863818	1870140	Sigi
NZ_CP007003.1	Trueperella pyogenes	1912887	1917104	Sigi
NZ_CP007003.1	Trueperella pyogenes	1941376	1956734	Sigi
NZ_CP007003.1	Trueperella pyogenes	2205069	2213312	Sigi
NZ_CP012649.1	Trueperella pyogenes	307810	313977	Sigi
NZ_CP012649.1	Trueperella pyogenes	462342	469234	Sigi
NZ_CP012649.1	Trueperella pyogenes	516339	520391	Sigi
NZ_CP012649.1	Trueperella pyogenes	578924	587167	Sigi
NZ_CP012649.1	Trueperella pyogenes	714022	721524	Sigi
NZ_CP012649.1	Trueperella pyogenes	745986	755672	Sigi
NZ_CP012649.1	Trueperella pyogenes	900861	909083	Sigi
NZ_CP012649.1	Trueperella pyogenes	979888	984258	Sigi
NZ_CP012649.1	Trueperella pyogenes	1358168	1363047	Sigi
NZ_CP012649.1	Trueperella pyogenes	1752214	1757069	Sigi
NZ_CP012649.1	Trueperella pyogenes	2155395	2160881	Sigi
NZ_CP012649.1	Trueperella pyogenes	2186335	2191245	Sigi
NC_014158.1	Tsukamurella paurometabola	248791	263828	Sigi
NC_014158.1	Tsukamurella paurometabola	274219	283240	Sigi
NC_014158.1	Tsukamurella paurometabola	289404	299359	Sigi
NC_014158.1	Tsukamurella paurometabola	308275	317974	Sigi
NC_014158.1	Tsukamurella paurometabola	324014	329948	Sigi
NC_014158.1	Tsukamurella paurometabola	1050319	1055253	Sigi
NC_014158.1	Tsukamurella paurometabola	1489478	1499147	Sigi
NC_014158.1	Tsukamurella paurometabola	1571487	1577938	Sigi
NC_014158.1	Tsukamurella paurometabola	2568009	2575226	Sigi
NC_018020.1	Turneriella parva	10326	18190	Sigi
NC_018020.1	Turneriella parva	542032	546750	Sigi
NC_018020.1	Turneriella parva	560714	565796	Sigi
NC_018020.1	Turneriella parva	1357620	1361674	Sigi
NC_018020.1	Turneriella parva	1493670	1498566	Sigi
NC_018020.1	Turneriella parva	2056230	2062781	Sigi
NC_018020.1	Turneriella parva	3458387	3462647	Sigi
NC_018020.1	Turneriella parva	3468162	3476932	Sigi
NC_018020.1	Turneriella parva	3485072	3508295	Sigi
NC_018020.1	Turneriella parva	3522767	3527876	Sigi
NC_018020.1	Turneriella parva	3529452	3587774	Sigi
NC_018020.1	Turneriella parva	3603066	3615809	Sigi
NC_018020.1	Turneriella parva	3630178	3639236	Sigi
NC_018020.1	Turneriella parva	3641308	3648102	Sigi
NC_018020.1	Turneriella parva	3651467	3670475	Sigi
NC_018020.1	Turneriella parva	3682717	3688017	Sigi
NC_018020.1	Turneriella parva	3694878	3701138	Sigi
NC_018020.1	Turneriella parva	3733691	3744812	Sigi
NC_012791.1	Variovorax paradoxus	728074	732385	Sigi
NC_012791.1	Variovorax paradoxus	737961	742118	Sigi
NC_012791.1	Variovorax paradoxus	828614	836476	Sigi
NC_012791.1	Variovorax paradoxus	2062860	2070482	Sigi
NC_012791.1	Variovorax paradoxus	2427223	2431626	Sigi
NC_012791.1	Variovorax paradoxus	4763297	4767933	Sigi
NC_012791.1	Variovorax paradoxus	4829525	4834260	Sigi
NC_012792.1	Variovorax paradoxus	203013	208960	Sigi
NC_012792.1	Variovorax paradoxus	316346	325871	Sigi
NC_012792.1	Variovorax paradoxus	530787	538008	Sigi
NC_012792.1	Variovorax paradoxus	574300	590968	Sigi
NC_012792.1	Variovorax paradoxus	614713	621832	Sigi
NC_012792.1	Variovorax paradoxus	634865	642918	Sigi
NC_012792.1	Variovorax paradoxus	720251	726765	Sigi
NC_012792.1	Variovorax paradoxus	971437	978192	Sigi
NC_014931.1	Variovorax paradoxus	728345	762847	Sigi
NC_014931.1	Variovorax paradoxus	872658	877854	Sigi
NC_014931.1	Variovorax paradoxus	887308	893008	Sigi
NC_014931.1	Variovorax paradoxus	1037387	1044223	Sigi
NC_014931.1	Variovorax paradoxus	1757365	1766265	Sigi
NC_014931.1	Variovorax paradoxus	2168406	2173382	Sigi
NC_014931.1	Variovorax paradoxus	2518904	2526026	Sigi
NC_014931.1	Variovorax paradoxus	2938226	2945149	Sigi
NC_014931.1	Variovorax paradoxus	4078357	4082876	Sigi
NC_014931.1	Variovorax paradoxus	4213467	4231438	Sigi
NC_014931.1	Variovorax paradoxus	4756280	4761187	Sigi
NC_014931.1	Variovorax paradoxus	5099559	5106121	Sigi
NC_014931.1	Variovorax paradoxus	5477077	5483325	Sigi
NC_014931.1	Variovorax paradoxus	5577236	5581683	Sigi
NC_014931.1	Variovorax paradoxus	5582704	5587027	Sigi
NC_014931.1	Variovorax paradoxus	5601242	5605769	Sigi
NC_014931.1	Variovorax paradoxus	5730823	5736480	Sigi
NC_014931.1	Variovorax paradoxus	6007781	6012967	Sigi
NC_014931.1	Variovorax paradoxus	6418000	6424104	Sigi
NC_022247.1	Variovorax paradoxus	712694	720388	Sigi
NC_022247.1	Variovorax paradoxus	722892	728527	Sigi
NC_022247.1	Variovorax paradoxus	757649	762310	Sigi
NC_022247.1	Variovorax paradoxus	775757	785952	Sigi
NC_022247.1	Variovorax paradoxus	895271	904909	Sigi
NC_022247.1	Variovorax paradoxus	2129445	2134426	Sigi
NC_022247.1	Variovorax paradoxus	2383171	2387280	Sigi
NC_022247.1	Variovorax paradoxus	2397076	2405132	Sigi
NC_022247.1	Variovorax paradoxus	4968961	4977668	Sigi
NC_022247.1	Variovorax paradoxus	4990891	5002067	Sigi
NC_022234.1	Variovorax paradoxus	80624	85158	Sigi
NC_022234.1	Variovorax paradoxus	289548	294963	Sigi
NC_022234.1	Variovorax paradoxus	571002	576276	Sigi
NC_022234.1	Variovorax paradoxus	961211	970239	Sigi
NC_022234.1	Variovorax paradoxus	1191825	1197091	Sigi
NC_022234.1	Variovorax paradoxus	1216076	1226480	Sigi
NC_022234.1	Variovorax paradoxus	1233972	1242169	Sigi
NC_013520.1	Veillonella parvula	253192	261197	Sigi
NC_013520.1	Veillonella parvula	1635927	1640843	Sigi
NC_013520.1	Veillonella parvula	1939566	1943755	Sigi
NC_008786.1	Verminephrobacter eiseniae	147758	155485	Sigi
NC_008786.1	Verminephrobacter eiseniae	486727	491051	Sigi
NC_008786.1	Verminephrobacter eiseniae	499196	505475	Sigi
NC_008786.1	Verminephrobacter eiseniae	562436	572399	Sigi
NC_008786.1	Verminephrobacter eiseniae	968466	973144	Sigi
NC_008786.1	Verminephrobacter eiseniae	1225036	1229676	Sigi
NC_008786.1	Verminephrobacter eiseniae	1337689	1344542	Sigi
NC_008786.1	Verminephrobacter eiseniae	1386525	1392001	Sigi
NC_008786.1	Verminephrobacter eiseniae	1550967	1556757	Sigi
NC_008786.1	Verminephrobacter eiseniae	2026877	2033409	Sigi
NC_008786.1	Verminephrobacter eiseniae	2430258	2434297	Sigi
NC_008786.1	Verminephrobacter eiseniae	2581062	2587571	Sigi
NC_008786.1	Verminephrobacter eiseniae	2692316	2701262	Sigi
NC_008786.1	Verminephrobacter eiseniae	2781044	2788995	Sigi
NC_008786.1	Verminephrobacter eiseniae	2815330	2824716	Sigi
NC_008786.1	Verminephrobacter eiseniae	2860467	2864492	Sigi
NC_008786.1	Verminephrobacter eiseniae	3051958	3062481	Sigi
NC_008786.1	Verminephrobacter eiseniae	3172446	3178643	Sigi
NC_008786.1	Verminephrobacter eiseniae	3329113	3343329	Sigi
NC_008786.1	Verminephrobacter eiseniae	3356542	3360938	Sigi
NC_008786.1	Verminephrobacter eiseniae	3500668	3505821	Sigi
NC_008786.1	Verminephrobacter eiseniae	3686682	3693765	Sigi
NC_008786.1	Verminephrobacter eiseniae	3716574	3723525	Sigi
NC_008786.1	Verminephrobacter eiseniae	3749160	3753476	Sigi
NC_008786.1	Verminephrobacter eiseniae	3801686	3806788	Sigi
NC_008786.1	Verminephrobacter eiseniae	3921610	3927686	Sigi
NC_008786.1	Verminephrobacter eiseniae	4059399	4064063	Sigi
NC_008786.1	Verminephrobacter eiseniae	4078060	4084216	Sigi
NC_008786.1	Verminephrobacter eiseniae	4155682	4160530	Sigi
NC_008786.1	Verminephrobacter eiseniae	4221298	4228713	Sigi
NC_008786.1	Verminephrobacter eiseniae	4592184	4597477	Sigi
NC_008786.1	Verminephrobacter eiseniae	5030049	5035977	Sigi
NC_008786.1	Verminephrobacter eiseniae	5395757	5400152	Sigi
NC_015434.1	Verrucosispora maris	231664	237405	Sigi
NC_015434.1	Verrucosispora maris	638821	642965	Sigi
NC_015434.1	Verrucosispora maris	686814	697335	Sigi
NC_015434.1	Verrucosispora maris	1891163	1903773	Sigi
NC_015434.1	Verrucosispora maris	2467043	2472150	Sigi
NC_015434.1	Verrucosispora maris	3514799	3522624	Sigi
NC_015434.1	Verrucosispora maris	3606560	3611942	Sigi
NC_015434.1	Verrucosispora maris	3767518	3773289	Sigi
NC_015434.1	Verrucosispora maris	3878470	3883962	Sigi
NC_022349.1	Vibrio alginolyticus	305223	310403	Sigi
NC_022349.1	Vibrio alginolyticus	428257	436245	Sigi
NC_022349.1	Vibrio alginolyticus	666779	671652	Sigi
NC_022349.1	Vibrio alginolyticus	775325	787664	Sigi
NC_022349.1	Vibrio alginolyticus	792511	798597	Sigi
NC_022349.1	Vibrio alginolyticus	895426	923936	Sigi
NC_022349.1	Vibrio alginolyticus	941646	1011919	Sigi
NC_022349.1	Vibrio alginolyticus	1029449	1037418	Sigi
NC_022349.1	Vibrio alginolyticus	1286341	1290501	Sigi
NC_022349.1	Vibrio alginolyticus	1314867	1320682	Sigi
NC_022349.1	Vibrio alginolyticus	1520299	1530581	Sigi
NC_022349.1	Vibrio alginolyticus	1608091	1613101	Sigi
NC_022349.1	Vibrio alginolyticus	1839397	1855706	Sigi
NC_022349.1	Vibrio alginolyticus	1915966	1924448	Sigi
NC_022349.1	Vibrio alginolyticus	2436152	2443979	Sigi
NC_022349.1	Vibrio alginolyticus	2580488	2588387	Sigi
NC_022349.1	Vibrio alginolyticus	2598372	2621582	Sigi
NC_022349.1	Vibrio alginolyticus	2831369	2836069	Sigi
NC_022349.1	Vibrio alginolyticus	3016827	3022245	Sigi
NC_022359.1	Vibrio alginolyticus	166463	170980	Sigi
NC_022359.1	Vibrio alginolyticus	371392	375807	Sigi
NC_022359.1	Vibrio alginolyticus	486656	490709	Sigi
NC_022359.1	Vibrio alginolyticus	1008425	1014632	Sigi
NC_022359.1	Vibrio alginolyticus	1226063	1238509	Sigi
NC_022359.1	Vibrio alginolyticus	1312807	1316911	Sigi
NC_022359.1	Vibrio alginolyticus	1333222	1341433	Sigi
NC_022359.1	Vibrio alginolyticus	1398311	1408176	Sigi
NC_022359.1	Vibrio alginolyticus	1449319	1463795	Sigi
NC_022359.1	Vibrio alginolyticus	1606100	1613872	Sigi
NZ_CP013484.1	Vibrio alginolyticus	301138	306318	Sigi
NZ_CP013484.1	Vibrio alginolyticus	376150	383846	Sigi
NZ_CP013484.1	Vibrio alginolyticus	462060	470011	Sigi
NZ_CP013484.1	Vibrio alginolyticus	531188	544026	Sigi
NZ_CP013484.1	Vibrio alginolyticus	744035	749232	Sigi
NZ_CP013484.1	Vibrio alginolyticus	839287	851619	Sigi
NZ_CP013484.1	Vibrio alginolyticus	856466	862548	Sigi
NZ_CP013484.1	Vibrio alginolyticus	958673	974586	Sigi
NZ_CP013484.1	Vibrio alginolyticus	1018366	1025636	Sigi
NZ_CP013484.1	Vibrio alginolyticus	1031767	1081072	Sigi
NZ_CP013484.1	Vibrio alginolyticus	1348496	1353267	Sigi
NZ_CP013484.1	Vibrio alginolyticus	1373956	1380748	Sigi
NZ_CP013484.1	Vibrio alginolyticus	1579168	1589451	Sigi
NZ_CP013484.1	Vibrio alginolyticus	1667218	1672228	Sigi
NZ_CP013484.1	Vibrio alginolyticus	1901263	1915131	Sigi
NZ_CP013484.1	Vibrio alginolyticus	2600858	2608754	Sigi
NZ_CP013484.1	Vibrio alginolyticus	2623594	2645898	Sigi
NZ_CP013484.1	Vibrio alginolyticus	3040077	3052068	Sigi
NZ_CP013485.1	Vibrio alginolyticus	202486	210258	Sigi
NZ_CP013485.1	Vibrio alginolyticus	329106	334052	Sigi
NZ_CP013485.1	Vibrio alginolyticus	351299	365750	Sigi
NZ_CP013485.1	Vibrio alginolyticus	406895	416732	Sigi
NZ_CP013485.1	Vibrio alginolyticus	473621	481061	Sigi
NZ_CP013485.1	Vibrio alginolyticus	575987	583954	Sigi
NZ_CP013485.1	Vibrio alginolyticus	806370	814404	Sigi
NZ_CP013485.1	Vibrio alginolyticus	1366766	1370819	Sigi
NZ_CP013485.1	Vibrio alginolyticus	1480653	1485200	Sigi
NZ_CP013485.1	Vibrio alginolyticus	1696623	1701139	Sigi
NZ_CP016224.1	Vibrio alginolyticus	6204	18714	Sigi
NZ_CP016224.1	Vibrio alginolyticus	177526	185787	Sigi
NZ_CP016224.1	Vibrio alginolyticus	194692	202025	Sigi
NZ_CP016224.1	Vibrio alginolyticus	463610	468891	Sigi
NZ_CP016224.1	Vibrio alginolyticus	481750	491794	Sigi
NZ_CP016224.1	Vibrio alginolyticus	1309206	1317191	Sigi
NZ_CP016224.1	Vibrio alginolyticus	1345022	1349249	Sigi
NZ_CP016224.1	Vibrio alginolyticus	1352885	1368250	Sigi
NZ_CP016224.1	Vibrio alginolyticus	1396291	1401269	Sigi
NZ_CP016224.1	Vibrio alginolyticus	1598154	1603352	Sigi
NZ_CP016224.1	Vibrio alginolyticus	1704374	1715648	Sigi
NZ_CP016224.1	Vibrio alginolyticus	1721559	1727647	Sigi
NZ_CP016224.1	Vibrio alginolyticus	1843779	1859021	Sigi
NZ_CP016224.1	Vibrio alginolyticus	2450767	2455777	Sigi
NZ_CP016224.1	Vibrio alginolyticus	2520503	2525324	Sigi
NZ_CP016224.1	Vibrio alginolyticus	2574094	2608891	Sigi
NZ_CP016224.1	Vibrio alginolyticus	2831376	2836252	Sigi
NZ_CP016224.1	Vibrio alginolyticus	3267479	3274607	Sigi
NZ_CP016224.1	Vibrio alginolyticus	3511702	3517501	Sigi
NZ_CP016224.1	Vibrio alginolyticus	3527386	3533994	Sigi
NZ_CP016225.1	Vibrio alginolyticus	450659	456487	Sigi
NZ_CP016225.1	Vibrio alginolyticus	674252	678565	Sigi
NZ_CP016225.1	Vibrio alginolyticus	773887	785898	Sigi
NZ_CP016225.1	Vibrio alginolyticus	831708	837779	Sigi
NZ_CP016225.1	Vibrio alginolyticus	899548	904523	Sigi
NZ_CP016225.1	Vibrio alginolyticus	945667	960119	Sigi
NZ_CP016225.1	Vibrio alginolyticus	1061219	1066671	Sigi
NC_015633.1	Vibrio anguillarum	120276	124628	Sigi
NC_015633.1	Vibrio anguillarum	387328	399836	Sigi
NC_015633.1	Vibrio anguillarum	414719	424489	Sigi
NC_015633.1	Vibrio anguillarum	431230	456166	Sigi
NC_015633.1	Vibrio anguillarum	467988	475015	Sigi
NC_015633.1	Vibrio anguillarum	718633	733076	Sigi
NC_015633.1	Vibrio anguillarum	1332702	1338260	Sigi
NC_015633.1	Vibrio anguillarum	2334637	2344305	Sigi
NC_015633.1	Vibrio anguillarum	2572784	2577901	Sigi
NC_015633.1	Vibrio anguillarum	2590913	2598120	Sigi
NC_015633.1	Vibrio anguillarum	2781331	2786299	Sigi
NC_015633.1	Vibrio anguillarum	2803769	2810454	Sigi
NC_015633.1	Vibrio anguillarum	2819612	2838048	Sigi
NC_015637.1	Vibrio anguillarum	11986	18512	Sigi
NC_015637.1	Vibrio anguillarum	329213	337944	Sigi
NC_015637.1	Vibrio anguillarum	821314	830355	Sigi
NC_015637.1	Vibrio anguillarum	839702	843804	Sigi
NC_015637.1	Vibrio anguillarum	943478	987961	Sigi
NC_022223.1	Vibrio anguillarum	120273	124627	Sigi
NC_022223.1	Vibrio anguillarum	414634	424404	Sigi
NC_022223.1	Vibrio anguillarum	431145	456081	Sigi
NC_022223.1	Vibrio anguillarum	467903	474930	Sigi
NC_022223.1	Vibrio anguillarum	718868	733001	Sigi
NC_022223.1	Vibrio anguillarum	1332628	1338186	Sigi
NC_022223.1	Vibrio anguillarum	2334558	2344227	Sigi
NC_022223.1	Vibrio anguillarum	2572710	2577827	Sigi
NC_022223.1	Vibrio anguillarum	2580184	2586264	Sigi
NC_022223.1	Vibrio anguillarum	2591363	2597984	Sigi
NC_022223.1	Vibrio anguillarum	2781188	2786156	Sigi
NC_022223.1	Vibrio anguillarum	2803564	2810249	Sigi
NC_022223.1	Vibrio anguillarum	2819403	2837837	Sigi
NC_022224.1	Vibrio anguillarum	11964	18490	Sigi
NC_022224.1	Vibrio anguillarum	329191	337920	Sigi
NC_022224.1	Vibrio anguillarum	821314	830355	Sigi
NC_022224.1	Vibrio anguillarum	839701	843803	Sigi
NC_022224.1	Vibrio anguillarum	943474	987960	Sigi
NZ_CP011460.1	Vibrio anguillarum	35993	41770	Sigi
NZ_CP011460.1	Vibrio anguillarum	116000	121349	Sigi
NZ_CP011460.1	Vibrio anguillarum	294433	300602	Sigi
NZ_CP011460.1	Vibrio anguillarum	755051	759755	Sigi
NZ_CP011460.1	Vibrio anguillarum	772482	793126	Sigi
NZ_CP011460.1	Vibrio anguillarum	870805	881679	Sigi
NZ_CP011460.1	Vibrio anguillarum	1270073	1277139	Sigi
NZ_CP011460.1	Vibrio anguillarum	1398838	1403828	Sigi
NZ_CP011460.1	Vibrio anguillarum	1441031	1450200	Sigi
NZ_CP011460.1	Vibrio anguillarum	1654218	1664015	Sigi
NZ_CP011460.1	Vibrio anguillarum	1984599	1988709	Sigi
NZ_CP011460.1	Vibrio anguillarum	2656040	2662003	Sigi
NZ_CP011460.1	Vibrio anguillarum	2872615	2882331	Sigi
NZ_CP011460.1	Vibrio anguillarum	2966551	2974236	Sigi
NZ_CP011460.1	Vibrio anguillarum	2976886	2987729	Sigi
NZ_CP011461.1	Vibrio anguillarum	953	8633	Sigi
NZ_CP011461.1	Vibrio anguillarum	130166	136569	Sigi
NZ_CP011461.1	Vibrio anguillarum	179373	186405	Sigi
NZ_CP011461.1	Vibrio anguillarum	249095	256884	Sigi
NZ_CP011461.1	Vibrio anguillarum	1086161	1093249	Sigi
NZ_CP011461.1	Vibrio anguillarum	1108237	1113922	Sigi
NZ_CP011461.1	Vibrio anguillarum	1140912	1151347	Sigi
NZ_CP011461.1	Vibrio anguillarum	1162839	1189880	Sigi
NZ_CP011461.1	Vibrio anguillarum	1196549	1220304	Sigi
NZ_CP011461.1	Vibrio anguillarum	1228464	1235028	Sigi
NZ_CP011461.1	Vibrio anguillarum	1239962	1273462	Sigi
NZ_CP016177.1	Vibrio breoganii	187136	191224	Sigi
NZ_CP016177.1	Vibrio breoganii	603348	611465	Sigi
NZ_CP016177.1	Vibrio breoganii	615039	622079	Sigi
