#ACCESSION	ORGANISM	START	END	DETECTION
NC_007778.1	Rhodopseudomonas palustris	3780684	3805316	Islander
NC_007925.1	Rhodopseudomonas palustris	134706	168666	Islander
NC_007925.1	Rhodopseudomonas palustris	4061686	4075798	Islander
NC_007925.1	Rhodopseudomonas palustris	4298307	4388308	Islander
NC_007925.1	Rhodopseudomonas palustris	5021037	5047703	Islander
NC_007925.1	Rhodopseudomonas palustris	659689	681664	Islander
NC_008435.1	Rhodopseudomonas palustris	1217482	1302115	Islander
NC_008435.1	Rhodopseudomonas palustris	4462953	4548093	Islander
NC_008435.1	Rhodopseudomonas palustris	609212	635893	Islander
NC_011004.1	Rhodopseudomonas palustris	1094093	1221817	Islander
NC_011004.1	Rhodopseudomonas palustris	3287029	3325515	Islander
NC_011004.1	Rhodopseudomonas palustris	4069100	4133554	Islander
NC_011004.1	Rhodopseudomonas palustris	4268074	4285316	Islander
NC_014834.1	Rhodopseudomonas palustris	2009401	2019784	Islander
NC_014834.1	Rhodopseudomonas palustris	2212539	2292336	Islander
NC_014834.1	Rhodopseudomonas palustris	2688810	2730585	Islander
NC_014834.1	Rhodopseudomonas palustris	3135515	3181114	Islander
NC_014834.1	Rhodopseudomonas palustris	920336	992790	Islander
NC_005296.1	Rhodopseudomonas palustris	4619681	4678920	Islander
NC_005296.1	Rhodopseudomonas palustris	5118683	5129565	Islander
NC_011420.2	Rhodospirillum centenum	1336132	1351245	Islander
NC_007643.1	Rhodospirillum rubrum	3816163	3825941	Islander
NC_017584.1	Rhodospirillum rubrum	3816163	3825941	Islander
NC_013501.1	Rhodothermus marinus	2433090	2439285	Islander
NC_013501.1	Rhodothermus marinus	60323	66570	Islander
NC_007940.1	Rickettsia bellii	459779	498408	Islander
NC_009883.1	Rickettsia bellii	1050174	1088528	Islander
NC_017043.1	Rickettsia montanensis	122723	151530	Islander
NC_014738.1	Riemerella anatipestifer	1352751	1367934	Islander
NC_014738.1	Riemerella anatipestifer	2091135	2139434	Islander
NC_017569.1	Riemerella anatipestifer	157198	206009	Islander
NC_017569.1	Riemerella anatipestifer	951142	966321	Islander
NC_017045.1	Riemerella anatipestifer	1513434	1528617	Islander
NC_017045.1	Riemerella anatipestifer	96384	144684	Islander
NC_018609.1	Riemerella anatipestifer	1354361	1396738	Islander
NC_018609.1	Riemerella anatipestifer	1521447	1539919	Islander
NC_018609.1	Riemerella anatipestifer	1727913	1767810	Islander
NC_013222.1	Robiginitalea biformata	1543779	1552673	Islander
NC_013222.1	Robiginitalea biformata	2312779	2350178	Islander
NC_013222.1	Robiginitalea biformata	235985	262058	Islander
NC_013222.1	Robiginitalea biformata	307994	369616	Islander
NC_013222.1	Robiginitalea biformata	3090695	3129871	Islander
NC_008209.1	Roseobacter denitrificans	2943121	2946761	Islander
NC_015730.1	Roseobacter litoralis	2323413	2338136	Islander
NC_017075.1	Rubrivivax gelatinosus	1676771	1697597	Islander
NC_017075.1	Rubrivivax gelatinosus	3005370	3011332	Islander
NC_017075.1	Rubrivivax gelatinosus	3172571	3192090	Islander
NC_008148.1	Rubrobacter xylanophilus	1616390	1625285	Islander
NC_008148.1	Rubrobacter xylanophilus	1856676	1947984	Islander
NC_008148.1	Rubrobacter xylanophilus	2229009	2280899	Islander
NC_003911.12	Ruegeria pomeroyi	636157	652248	Islander
NC_003911.12	Ruegeria pomeroyi	1082948	1098041	Islander
NC_003911.12	Ruegeria pomeroyi	1273735	1278965	Islander
NC_003911.12	Ruegeria pomeroyi	1278966	1307548	Islander
NC_003911.12	Ruegeria pomeroyi	2046696	2055178	Islander
NC_008044.1	Ruegeria sp.	1376550	1415976	Islander
NC_008044.1	Ruegeria sp.	1712211	1788271	Islander
NC_008044.1	Ruegeria sp.	832063	872761	Islander
NC_009012.1	Ruminiclostridium thermocellum	2931149	2968323	Islander
NC_014833.1	Ruminococcus albus	3021962	3032516	Islander
NC_014833.1	Ruminococcus albus	3032517	3040908	Islander
NC_014833.1	Ruminococcus albus	3040909	3052491	Islander
NC_014833.1	Ruminococcus albus	3052492	3064704	Islander
NC_014833.1	Ruminococcus albus	3607778	3671563	Islander
NC_014833.1	Ruminococcus albus	754103	769618	Islander
NC_014833.1	Ruminococcus albus	769619	790784	Islander
NC_014833.1	Ruminococcus albus	790785	813422	Islander
NC_015703.1	Runella slithyformis	1408272	1440226	Islander
NC_015703.1	Runella slithyformis	3848211	3857287	Islander
NC_015703.1	Runella slithyformis	3907873	3914196	Islander
NC_015703.1	Runella slithyformis	4495519	4527977	Islander
NC_013159.1	Saccharomonospora viridis	2569284	2579368	Islander
NC_007912.1	Saccharophagus degradans	3472061	3509277	Islander
NC_009142.1	Saccharopolyspora erythraea	1245949	1266373	Islander
NC_009142.1	Saccharopolyspora erythraea	273577	285242	Islander
NC_009142.1	Saccharopolyspora erythraea	519394	530250	Islander
NC_009142.1	Saccharopolyspora erythraea	5651166	5740097	Islander
NC_009142.1	Saccharopolyspora erythraea	7823348	7840545	Islander
NC_009142.1	Saccharopolyspora erythraea	836454	842858	Islander
NC_007677.1	Salinibacter ruber	1361666	1401838	Islander
NC_009953.1	Salinispora arenicola	2218292	2232678	Islander
NC_009953.1	Salinispora arenicola	4236242	4252262	Islander
NC_009953.1	Salinispora arenicola	4252263	4287388	Islander
NC_009953.1	Salinispora arenicola	4287389	4322514	Islander
NC_009953.1	Salinispora arenicola	5649635	5653160	Islander
NC_009380.1	Salinispora tropica	2206318	2209683	Islander
NC_009380.1	Salinispora tropica	3917761	3921330	Islander
NC_009380.1	Salinispora tropica	584695	631338	Islander
NC_009380.1	Salinispora tropica	67557	82468	Islander
NC_015761.1	Salmonella bongori	1007065	1036206	Islander
NC_015761.1	Salmonella bongori	1999045	2040908	Islander
NC_015761.1	Salmonella bongori	2370324	2380370	Islander
NC_015761.1	Salmonella bongori	304590	327862	Islander
NC_015761.1	Salmonella bongori	3084542	3115237	Islander
NC_004631.1	Salmonella enterica	3039572	3045449	Islander
NC_004631.1	Salmonella enterica	4394210	4512791	Islander
NC_004631.1	Salmonella enterica	4512792	4525985	Islander
NC_004631.1	Salmonella enterica	4666568	4677970	Islander
NC_004631.1	Salmonella enterica	956403	978962	Islander
NC_006905.1	Salmonella enterica	372791	413194	Islander
NC_006905.1	Salmonella enterica	4645061	4659932	Islander
NC_011294.1	Salmonella enterica	2018514	2059116	Islander
NC_011294.1	Salmonella enterica	2061173	2087644	Islander
NC_011274.1	Salmonella enterica	2052397	2078772	Islander
NC_006511.1	Salmonella enterica	2486488	2527638	Islander
NC_006511.1	Salmonella enterica	2662102	2695644	Islander
NC_006511.1	Salmonella enterica	2695645	2727911	Islander
NC_006511.1	Salmonella enterica	4461116	4470827	Islander
NC_011080.1	Salmonella enterica	1135829	1177694	Islander
NC_011080.1	Salmonella enterica	2846455	2878130	Islander
NC_011080.1	Salmonella enterica	4709620	4721655	Islander
NC_012125.1	Salmonella enterica	1334683	1374326	Islander
NC_012125.1	Salmonella enterica	4496697	4578643	Islander
NC_012125.1	Salmonella enterica	4722375	4737247	Islander
NC_010067.1	Salmonella enterica	2560737	2599834	Islander
NC_010067.1	Salmonella enterica	3008405	3076072	Islander
NC_010067.1	Salmonella enterica	3207179	3218990	Islander
NC_010067.1	Salmonella enterica	3804530	3815450	Islander
NC_010067.1	Salmonella enterica	4517945	4523423	Islander
NC_010102.1	Salmonella enterica	1004556	1026395	Islander
NC_010102.1	Salmonella enterica	4492884	4580388	Islander
NC_011083.1	Salmonella enterica	2550658	2563018	Islander
NC_011083.1	Salmonella enterica	3371194	3401396	Islander
NC_011083.1	Salmonella enterica	376794	416058	Islander
NC_011083.1	Salmonella enterica	4562556	4620446	Islander
NC_011094.1	Salmonella enterica	600644	650051	Islander
NC_011094.1	Salmonella enterica	650052	696443	Islander
NC_011149.1	Salmonella enterica	1996339	2017795	Islander
NC_011149.1	Salmonella enterica	2787053	2820985	Islander
NC_011149.1	Salmonella enterica	4663801	4707965	Islander
NC_011205.1	Salmonella enterica	2146821	2187103	Islander
NC_011205.1	Salmonella enterica	2188190	2214659	Islander
NC_011205.1	Salmonella enterica	2922930	2956178	Islander
NC_011205.1	Salmonella enterica	617007	658606	Islander
NC_016856.1	Salmonella enterica	2093633	2133778	Islander
NC_011147.1	Salmonella enterica	2482024	2523174	Islander
NC_011147.1	Salmonella enterica	2657638	2691180	Islander
NC_011147.1	Salmonella enterica	2691181	2723447	Islander
NC_011147.1	Salmonella enterica	4456347	4466057	Islander
NC_016854.1	Salmonella enterica	2065736	2105882	Islander
NC_016854.1	Salmonella enterica	2826654	2908857	Islander
NC_016854.1	Salmonella enterica	3370282	3401462	Islander
NC_016854.1	Salmonella enterica	368801	409325	Islander
NC_016857.1	Salmonella enterica	2039796	2079942	Islander
NC_016857.1	Salmonella enterica	2855488	2889877	Islander
NC_003198.1	Salmonella enterica	3053665	3059954	Islander
NC_003198.1	Salmonella enterica	4409560	4529982	Islander
NC_003198.1	Salmonella enterica	4529983	4543083	Islander
NC_003198.1	Salmonella enterica	4683679	4695082	Islander
NC_016810.1	Salmonella enterica	2039796	2079942	Islander
NC_016810.1	Salmonella enterica	2855488	2889877	Islander
NC_016863.1	Salmonella enterica	2041825	2081971	Islander
NC_016863.1	Salmonella enterica	2802168	2884360	Islander
NC_016831.1	Salmonella enterica subsp. enterica serovar	955810	982143	Islander
NC_016832.1	Salmonella enterica	3028212	3034089	Islander
NC_016832.1	Salmonella enterica	4381434	4501059	Islander
NC_016832.1	Salmonella enterica	4501060	4514067	Islander
NC_016832.1	Salmonella enterica	956357	976637	Islander
NC_017046.1	Salmonella enterica	2039157	2079303	Islander
NC_017046.1	Salmonella enterica	2854440	2888619	Islander
NC_017623.1	Salmonella enterica	1111465	1150730	Islander
NC_017623.1	Salmonella enterica	3238755	3251815	Islander
NC_016860.1	Salmonella enterica	2867866	2901557	Islander
NC_016860.1	Salmonella enterica	368831	410220	Islander
NC_014168.1	Segniliparus rotundus	1076539	1081676	Islander
NC_014168.1	Segniliparus rotundus	1134851	1162992	Islander
NC_014168.1	Segniliparus rotundus	2129207	2148734	Islander
NC_014168.1	Segniliparus rotundus	2374615	2428450	Islander
NC_014168.1	Segniliparus rotundus	25877	67406	Islander
NC_014168.1	Segniliparus rotundus	2897501	2907155	Islander
NC_014168.1	Segniliparus rotundus	472010	483722	Islander
NC_014168.1	Segniliparus rotundus	714775	720639	Islander
NC_014168.1	Segniliparus rotundus	874220	904806	Islander
NC_015437.1	Selenomonas sputigena	1477932	1519951	Islander
NC_015567.1	Serratia plymuthica	310659	387439	Islander
NC_015567.1	Serratia plymuthica	3627866	3670529	Islander
NC_009832.1	Serratia proteamaculans	116290	122118	Islander
NC_009832.1	Serratia proteamaculans	355915	451325	Islander
NC_009832.1	Serratia proteamaculans	4283835	4307347	Islander
NC_009832.1	Serratia proteamaculans	4486627	4571856	Islander
NC_015566.1	Serratia sp.	310494	387253	Islander
NC_015566.1	Serratia sp.	3627994	3670657	Islander
NC_017573.1	Serratia sp.	310464	387251	Islander
NC_017573.1	Serratia sp.	3627563	3670226	Islander
NC_009052.1	Shewanella baltica	1311963	1320711	Islander
NC_009052.1	Shewanella baltica	4164613	4187680	Islander
NC_009665.1	Shewanella baltica	2332759	2373340	Islander
NC_009665.1	Shewanella baltica	3026500	3070322	Islander
NC_009665.1	Shewanella baltica	3979342	4019287	Islander
NC_009997.1	Shewanella baltica	2343138	2384258	Islander
NC_009997.1	Shewanella baltica	2384259	2423948	Islander
NC_009997.1	Shewanella baltica	3674188	3678469	Islander
NC_009997.1	Shewanella baltica	4086633	4125931	Islander
NC_011663.1	Shewanella baltica	2131167	2136952	Islander
NC_011663.1	Shewanella baltica	2528444	2595227	Islander
NC_011663.1	Shewanella baltica	2807064	2825875	Islander
NC_017571.1	Shewanella baltica	1655492	1666436	Islander
NC_017571.1	Shewanella baltica	2134838	2171476	Islander
NC_016901.1	Shewanella baltica	2343726	2383506	Islander
NC_016901.1	Shewanella baltica	3622454	3626733	Islander
NC_016901.1	Shewanella baltica	4034597	4073895	Islander
NC_017579.1	Shewanella baltica	1414201	1422949	Islander
NC_017579.1	Shewanella baltica	4259048	4282121	Islander
NC_010334.1	Shewanella halifaxensis	1583327	1619861	Islander
NC_004347.2	Shewanella oneidensis	4012858	4035236	Islander
NC_009901.1	Shewanella pealeana	1522656	1566149	Islander
NC_011566.1	Shewanella piezotolerans	4701298	4730243	Islander
NC_009438.1	Shewanella putrefaciens	3025215	3034705	Islander
NC_009438.1	Shewanella putrefaciens	3346266	3394347	Islander
NC_017566.1	Shewanella putrefaciens	4720889	4752412	Islander
NC_017566.1	Shewanella putrefaciens	799916	856632	Islander
NC_009831.1	Shewanella sediminis	2981803	2993220	Islander
NC_008577.1	Shewanella sp.	2118605	2173055	Islander
NC_008577.1	Shewanella sp.	2409638	2447882	Islander
NC_008577.1	Shewanella sp.	2800376	2842267	Islander
NC_008321.1	Shewanella sp.	1999620	2045679	Islander
NC_008321.1	Shewanella sp.	3819648	3850239	Islander
NC_008322.1	Shewanella sp.	1174558	1207754	Islander
NC_008322.1	Shewanella sp.	2080787	2117416	Islander
NC_008322.1	Shewanella sp.	2117417	2124321	Islander
NC_008750.1	Shewanella sp.	2538441	2555205	Islander
NC_008750.1	Shewanella sp.	3308083	3342841	Islander
NC_007613.1	Shigella boydii	4217009	4228837	Islander
NC_010658.1	Shigella boydii CDC 3083-94	3069933	3077808	Islander
NC_010658.1	Shigella boydii CDC 3083-94	895265	903586	Islander
NC_004337.2	Shigella flexneri	2044869	2066503	Islander
NC_004337.2	Shigella flexneri	2950043	2957661	Islander
NC_004337.2	Shigella flexneri	3052528	3099241	Islander
NC_004741.1	Shigella flexneri	2021542	2041816	Islander
NC_004741.1	Shigella flexneri	2944725	2951087	Islander
NC_004741.1	Shigella flexneri	3044705	3090069	Islander
NC_004741.1	Shigella flexneri	313787	324259	Islander
NC_008258.1	Shigella flexneri	2053533	2068748	Islander
NC_017328.1	Shigella flexneri 2002017	1082383	1129972	Islander
NC_017328.1	Shigella flexneri 2002017	2100467	2120743	Islander
NC_017328.1	Shigella flexneri 2002017	2989805	2997363	Islander
NC_017328.1	Shigella flexneri 2002017	3092318	3138947	Islander
NC_017328.1	Shigella flexneri 2002017	310365	347719	Islander
NC_017910.1	Shimwellia blattae	3576484	3600606	Islander
NC_015713.1	Simkania negevensis	1288849	1297249	Islander
NC_012587.1	Sinorhizobium fredii	1186261	1218227	Islander
NC_012587.1	Sinorhizobium fredii	137180	158342	Islander
NC_012587.1	Sinorhizobium fredii	629974	752934	Islander
NC_009636.1	Sinorhizobium medicae	1392225	1433987	Islander
NC_009636.1	Sinorhizobium medicae	1934159	1984957	Islander
NC_003047.1	Sinorhizobium meliloti	3358402	3438606	Islander
NC_003047.1	Sinorhizobium meliloti	540757	561419	Islander
NC_003047.1	Sinorhizobium meliloti	658654	677229	Islander
NC_017322.1	Sinorhizobium meliloti	1366488	1418158	Islander
NC_015590.1	Sinorhizobium meliloti	143994	167112	Islander
NC_015590.1	Sinorhizobium meliloti	2309776	2355296	Islander
NC_015590.1	Sinorhizobium meliloti	264389	313368	Islander
NC_015590.1	Sinorhizobium meliloti	795090	847979	Islander
NC_015591.1	Sinorhizobium meliloti	210023	213862	Islander
NC_017325.1	Sinorhizobium meliloti	1795429	1849592	Islander
NC_017325.1	Sinorhizobium meliloti	1864600	1915988	Islander
NC_017325.1	Sinorhizobium meliloti	2290732	2308746	Islander
NC_017325.1	Sinorhizobium meliloti	2349299	2402611	Islander
NC_017325.1	Sinorhizobium meliloti	245205	267211	Islander
NC_017325.1	Sinorhizobium meliloti	912268	969438	Islander
NC_018700.1	Sinorhizobium meliloti	1833736	1887300	Islander
NC_018700.1	Sinorhizobium meliloti	2191271	2211966	Islander
NC_018700.1	Sinorhizobium meliloti	412266	426486	Islander
NC_018700.1	Sinorhizobium meliloti	742155	794075	Islander
NC_018700.1	Sinorhizobium meliloti	88857	99397	Islander
NC_013165.1	Slackia heliotrinireducens	1592095	1617463	Islander
NC_013165.1	Slackia heliotrinireducens	1758860	1793197	Islander
NC_013165.1	Slackia heliotrinireducens	2920379	2927139	Islander
NC_013165.1	Slackia heliotrinireducens	950052	963164	Islander
NC_007712.1	Sodalis glossinidius	1188880	1228343	Islander
NC_007712.1	Sodalis glossinidius	1228344	1272489	Islander
NC_007712.1	Sodalis glossinidius	1897402	2057740	Islander
NC_007712.1	Sodalis glossinidius	2798813	2822770	Islander
NC_007712.1	Sodalis glossinidius	3072017	3109908	Islander
NC_018065.1	Solibacillus silvestris	1389503	1398930	Islander
NC_017770.1	Solitalea canadensis	1003346	1044158	Islander
NC_017770.1	Solitalea canadensis	193642	270829	Islander
NC_017770.1	Solitalea canadensis	2558600	2612548	Islander
NC_010162.1	Sorangium cellulosum	8520467	8561704	Islander
NC_010162.1	Sorangium cellulosum	8760185	8769722	Islander
NC_013524.1	Sphaerobacter thermophilus	451369	460575	Islander
NC_015152.1	Sphaerochaeta globosa	1996541	2049773	Islander
NC_015152.1	Sphaerochaeta globosa	2531864	2593875	Islander
NC_016633.1	Sphaerochaeta pleomorpha	1215332	1227429	Islander
NC_016633.1	Sphaerochaeta pleomorpha	23680	27316	Islander
NC_015277.1	Sphingobacterium sp.	318472	337656	Islander
NC_015277.1	Sphingobacterium sp.	4267587	4308502	Islander
NC_015277.1	Sphingobacterium sp.	86947	124324	Islander
NC_015593.1	Sphingobium chlorophenolicum	2127710	2135502	Islander
NC_015593.1	Sphingobium chlorophenolicum	2557029	2569035	Islander
NC_015593.1	Sphingobium chlorophenolicum	2569036	2585008	Islander
NC_015593.1	Sphingobium chlorophenolicum	2735280	2762636	Islander
NC_015593.1	Sphingobium chlorophenolicum	2849533	2960091	Islander
NC_015593.1	Sphingobium chlorophenolicum	802672	809970	Islander
NC_015593.1	Sphingobium chlorophenolicum	933238	1044698	Islander
NC_015594.1	Sphingobium chlorophenolicum	118067	146818	Islander
NC_015594.1	Sphingobium chlorophenolicum	220796	229882	Islander
NC_015594.1	Sphingobium chlorophenolicum	270982	292735	Islander
NC_014006.1	Sphingobium japonicum	1818124	1919901	Islander
NC_014006.1	Sphingobium japonicum	3146758	3190868	Islander
NC_014006.1	Sphingobium japonicum	348419	385474	Islander
NC_014006.1	Sphingobium japonicum	985495	1009935	Islander
NC_015976.1	Sphingobium sp.	1900145	1927596	Islander
NC_015976.1	Sphingobium sp.	2365638	2415459	Islander
NC_015976.1	Sphingobium sp.	2807054	2914099	Islander
NC_015976.1	Sphingobium sp.	3147323	3164692	Islander
NC_015976.1	Sphingobium sp.	3257551	3304585	Islander
NC_009511.1	Sphingomonas wittichii	148944	204522	Islander
NC_009511.1	Sphingomonas wittichii	2730917	2738842	Islander
NC_009511.1	Sphingomonas wittichii	4030580	4115194	Islander
NC_009511.1	Sphingomonas wittichii	719619	735426	Islander
NC_008048.1	Sphingopyxis alaskensis	2674683	2809655	Islander
NC_008048.1	Sphingopyxis alaskensis	393021	456142	Islander
NC_008048.1	Sphingopyxis alaskensis	48760	140684	Islander
NC_017098.1	Spirochaeta africana	1784189	1813936	Islander
NC_013947.1	Stackebrandtia nassauensis	1017912	1033692	Islander
NC_013947.1	Stackebrandtia nassauensis	330098	356220	Islander
NC_013947.1	Stackebrandtia nassauensis	378123	388004	Islander
NC_013947.1	Stackebrandtia nassauensis	465536	481145	Islander
NC_013947.1	Stackebrandtia nassauensis	5705096	5774503	Islander
NC_013947.1	Stackebrandtia nassauensis	6585707	6618383	Islander
NC_007622.1	Staphylococcus aureus	1844056	1887341	Islander
NC_002758.2	Staphylococcus aureus	868341	882825	Islander
NC_009782.1	Staphylococcus aureus	869786	884270	Islander
NC_003923.1	Staphylococcus aureus	839364	853799	Islander
NC_017347.1	Staphylococcus aureus	861934	876956	Islander
NC_004461.1	Staphylococcus epidermidis	1519675	1558074	Islander
NC_007168.1	Staphylococcus haemolyticus	1806799	1855736	Islander
NC_007168.1	Staphylococcus haemolyticus	2117686	2133985	Islander
NC_014925.1	Staphylococcus pseudintermedius	545514	558915	Islander
NC_007350.1	Staphylococcus saprophyticus	1678662	1707952	Islander
NC_007350.1	Staphylococcus saprophyticus	1989272	2006305	Islander
NC_014217.1	Starkeya novella	2016992	2038778	Islander
NC_014217.1	Starkeya novella	2038779	2056509	Islander
NC_014217.1	Starkeya novella	2163452	2181162	Islander
NC_014217.1	Starkeya novella	4594338	4611909	Islander
NC_011071.1	Stenotrophomonas maltophilia	2782890	2825345	Islander
NC_010943.1	Stenotrophomonas maltophilia	3089414	3127164	Islander
NC_015947.1	Stenotrophomonas maltophilia	1590363	1632392	Islander
NC_015947.1	Stenotrophomonas maltophilia	1941093	1951237	Islander
NC_017671.1	Stenotrophomonas maltophilia	1753280	1796296	Islander
NC_014623.1	Stigmatella aurantiaca	6687467	6694394	Islander
NC_014623.1	Stigmatella aurantiaca	7485048	7494740	Islander
NC_014623.1	Stigmatella aurantiaca	7562831	7580069	Islander
NC_004116.1	Streptococcus agalactiae	1833097	1867180	Islander
NC_004116.1	Streptococcus agalactiae	1962228	1973171	Islander
NC_004116.1	Streptococcus agalactiae	558776	599336	Islander
NC_004368.1	Streptococcus agalactiae	2036491	21585	Islander
NC_004368.1	Streptococcus agalactiae	257688	264229	Islander
NC_018646.1	Streptococcus agalactiae	1886672	21502	Islander
NC_012891.1	Streptococcus dysgalactiae	1081648	1117129	Islander
NC_017567.1	Streptococcus dysgalactiae	178232	187603	Islander
NC_019042.1	Streptococcus dysgalactiae	1598558	1633723	Islander
NC_011134.1	Streptococcus equi	94478	100439	Islander
NC_012471.1	Streptococcus equi subsp. equi 4047	142434	182247	Islander
NC_015215.1	Streptococcus gallolyticus	89210	106241	Islander
NC_016826.1	Streptococcus infantarius	145587	152813	Islander
NC_016826.1	Streptococcus infantarius	262488	267962	Islander
NC_016749.1	Streptococcus macedonicus	156955	166295	Islander
NC_013853.1	Streptococcus mitis	179533	189442	Islander
NC_004350.2	Streptococcus mutans	191939	212487	Islander
NC_017905.1	Streptococcus parasanguinis	252301	257785	Islander
NC_015558.1	Streptococcus parauberis	885128	927950	Islander
NC_012468.1	Streptococcus pneumoniae	1708652	1714891	Islander
NC_010380.1	Streptococcus pneumoniae	2044153	2055084	Islander
NC_011072.1	Streptococcus pneumoniae	1879920	1885355	Islander
NC_018594.1	Streptococcus pneumoniae SPNA45	152208	161802	Islander
NC_018594.1	Streptococcus pneumoniae SPNA45	460555	467830	Islander
NC_017592.1	Streptococcus pneumoniae	1585776	1592183	Islander
NC_003485.1	Streptococcus pyogenes	1041150	1087789	Islander
NC_004070.1	Streptococcus pyogenes	977275	1018243	Islander
NC_006086.1	Streptococcus pyogenes	987294	1020390	Islander
NC_007296.1	Streptococcus pyogenes	1286354	1322664	Islander
NC_007296.1	Streptococcus pyogenes	986220	1032391	Islander
NC_008021.1	Streptococcus pyogenes	1379667	1420467	Islander
NC_008023.1	Streptococcus pyogenes	1403557	1444357	Islander
NC_017596.1	Streptococcus pyogenes	967038	1012400	Islander
NC_018936.1	Streptococcus pyogenes	1385236	1426035	Islander
NC_018936.1	Streptococcus pyogenes	982463	1020413	Islander
NC_017595.1	Streptococcus salivarius	923573	965359	Islander
NC_009009.1	Streptococcus sanguinis	225291	230934	Islander
NC_017617.1	Streptococcus suis	92590	98661	Islander
NC_012924.1	Streptococcus suis	93814	99885	Islander
NC_012926.1	Streptococcus suis	93822	99859	Islander
NC_012925.1	Streptococcus suis	93820	99891	Islander
NC_017618.1	Streptococcus suis	93997	100034	Islander
NC_015433.1	Streptococcus suis	99916	105813	Islander
NC_017619.1	Streptococcus suis	1444413	1480921	Islander
NC_017619.1	Streptococcus suis	93911	99948	Islander
NC_017620.1	Streptococcus suis	99933	105829	Islander
NC_017621.1	Streptococcus suis	2169953	2179150	Islander
NC_017950.1	Streptococcus suis	105137	111033	Islander
NC_017622.1	Streptococcus suis	93929	99989	Islander
NC_006448.1	Streptococcus thermophilus	1717694	1732980	Islander
NC_006449.1	Streptococcus thermophilus	1718320	1734849	Islander
NC_008532.1	Streptococcus thermophilus	1775966	1793509	Islander
NC_017563.1	Streptococcus thermophilus	1761980	1770138	Islander
NC_017581.1	Streptococcus thermophilus	1850666	1867981	Islander
NC_017581.1	Streptococcus thermophilus	71400	77570	Islander
NC_017927.1	Streptococcus thermophilus	1770938	1786694	Islander
NC_016582.1	Streptomyces bingchenggensis	6326696	6345981	Islander
NC_016582.1	Streptomyces bingchenggensis	7964844	7986253	Islander
NC_016111.1	Streptomyces cattleya	2872483	2980638	Islander
NC_016111.1	Streptomyces cattleya	3741658	3759700	Islander
NC_017586.1	Streptomyces cattleya	2872336	2980521	Islander
NC_017586.1	Streptomyces cattleya	3741464	3759507	Islander
NC_003888.3	Streptomyces coelicolor	3602643	3617486	Islander
NC_003888.3	Streptomyces coelicolor	4382719	4393860	Islander
NC_003888.3	Streptomyces coelicolor	5038547	5055619	Islander
NC_003888.3	Streptomyces coelicolor	5797649	5818761	Islander
NC_003888.3	Streptomyces coelicolor	7565993	7719661	Islander
NC_010572.1	Streptomyces griseus	3389263	3405980	Islander
NC_010572.1	Streptomyces griseus	3928319	3940306	Islander
NC_010572.1	Streptomyces griseus	4187568	4190673	Islander
NC_010572.1	Streptomyces griseus	4190674	4206029	Islander
NC_010572.1	Streptomyces griseus	4501767	4519045	Islander
NC_017765.1	Streptomyces hygroscopicus	5393386	5400733	Islander
NC_017765.1	Streptomyces hygroscopicus	5725697	5739422	Islander
NC_017765.1	Streptomyces hygroscopicus	5814781	5828292	Islander
NC_017765.1	Streptomyces hygroscopicus	6267949	6292203	Islander
NC_017765.1	Streptomyces hygroscopicus	7313546	7320275	Islander
NC_016114.1	Streptomyces pratensis	3014730	3035108	Islander
NC_016114.1	Streptomyces pratensis	3443848	3469393	Islander
NC_016114.1	Streptomyces pratensis	3575912	3591073	Islander
NC_016114.1	Streptomyces pratensis	4216947	4238089	Islander
NC_016114.1	Streptomyces pratensis	659723	667708	Islander
NC_016114.1	Streptomyces pratensis	667709	677699	Islander
NC_013929.1	Streptomyces scabiei	3305056	3350634	Islander
NC_013929.1	Streptomyces scabiei	5254720	5270814	Islander
NC_013929.1	Streptomyces scabiei	5383579	5425566	Islander
NC_013929.1	Streptomyces scabiei	5425567	5454396	Islander
NC_013929.1	Streptomyces scabiei	5843783	5862009	Islander
NC_013929.1	Streptomyces scabiei	6257087	6273507	Islander
NC_015953.1	Streptomyces sp.	2051116	2053949	Islander
NC_015953.1	Streptomyces sp.	2355918	2382502	Islander
NC_015953.1	Streptomyces sp.	3232165	3250076	Islander
NC_015953.1	Streptomyces sp.	3250077	3335849	Islander
NC_015953.1	Streptomyces sp.	3466556	3492634	Islander
NC_015953.1	Streptomyces sp.	3789970	3798484	Islander
NC_015953.1	Streptomyces sp.	3798485	3801696	Islander
NC_015953.1	Streptomyces sp.	3865038	3893822	Islander
NC_015957.1	Streptomyces violaceusniger	633871	650140	Islander
NC_015957.1	Streptomyces violaceusniger	8661260	8694141	Islander
NC_013595.1	Streptosporangium roseum	151302	164835	Islander
NC_013595.1	Streptosporangium roseum	3393689	3401211	Islander
NC_013595.1	Streptosporangium roseum	708110	727784	Islander
NC_013595.1	Streptosporangium roseum	7739829	7759905	Islander
NC_013595.1	Streptosporangium roseum	8170001	8185056	Islander
NC_013595.1	Streptosporangium roseum	9553725	9588635	Islander
NC_014762.1	Sulfuricurvum kujiense	1687559	1739812	Islander
NC_014762.1	Sulfuricurvum kujiense	2432229	2443312	Islander
NC_014762.1	Sulfuricurvum kujiense	89729	94847	Islander
NC_014506.1	Sulfurimonas autotrophica	1008451	1014669	Islander
NC_014506.1	Sulfurimonas autotrophica	152132	188853	Islander
