#ACCESSION	ORGANISM	START	END	SEQUENCE	INSERTION	DETECTION
NZ_LN877293.1	Bacteroides fragilis 86-5443-2-2	1	8600	AY372755_P1	bfmB/bfmC	PAIDB-REI	PMID:9038310,PMID:10542162,PMID:15342577
NZ_LT673656.1	Pseudomonas aeruginosa PSE9	1	99300	EF611301	tRNA-lys	PAIDB-REI	PMID:18757543
NZ_LT673656.1	Pseudomonas aeruginosa PSE9	1	44300	EF611302	tRNA-thr	PAIDB-REI	PMID:19025565
NZ_LT673656.1	Pseudomonas aeruginosa PSE9	1	22500	EF611303	hprB	PAIDB-REI	PMID:19025565
NZ_LT673656.1	Pseudomonas aeruginosa PSE9	1	16200	EF611304	tRNA-phe	PAIDB-REI	PMID:19025565
NZ_LT673656.1	Pseudomonas aeruginosa PSE9	1	7400	EF611305	-	PAIDB-REI	PMID:19025565
NZ_LT673656.1	Pseudomonas aeruginosa PA14	1	111300	AY273869	tRNA-asn	PAIDB-REI	PMID:14983043
NZ_LT673656.1	Pseudomonas aeruginosa PA14	1	13800	AY273870	tRNA-lys	PAIDB-REI	PMID:14983043
NZ_CP007039.1	Pseudomonas cichorii Jan-83	1	55600	DQ168848	-	PAIDB-REI	PMID:16581904
NZ_LT222319.1	Pseudomonas sp. KD	1	6900	AY463491	Not published	PAIDB-REI	PMID:15345390
NZ_CP017009.1	Pseudomonas syringae	1	3600	L11582	tRNA-leu	PAIDB-REI	
NZ_CP017009.1	Pseudomonas syringae 464	1	2400	AY147017	tRNA-leu	PAIDB-REI	PMID:12795376
NZ_CP017009.1	Pseudomonas syringae 5846	1	4500	AY147018	tRNA-leu	PAIDB-REI	PMID:12795376
NZ_CP017009.1	Pseudomonas syringae 5D4198	1	7000	AY147019	tRNA-leu	PAIDB-REI	PMID:12795376
NZ_CP017009.1	Pseudomonas syringae 61	1	30000	EF514224	tRNA-leu	PAIDB-REI	PMID:7579617,PMID:10781092,PMID:17526708
NZ_CP017009.1	Pseudomonas syringae ATCC 11528	1	2200	DQ672633	-	PAIDB-REI	
NZ_CP017009.1	Pseudomonas syringae B-301D	1	2500	AY147020	tRNA-leu	PAIDB-REI	PMID:12795376
NZ_CP017009.1	Pseudomonas syringae B452	1	4300	AY147021	tRNA-leu	PAIDB-REI	PMID:12795376
NZ_CP017009.1	Pseudomonas syringae B5	1	2500	AY147022	tRNA-leu	PAIDB-REI	PMID:12795376
NZ_CP017009.1	Pseudomonas syringae B6	1	2400	AY147023	tRNA-leu	PAIDB-REI	PMID:12795376
NZ_CP017009.1	Pseudomonas syringae B728a	1	11000	AF232005	tRNA-leu	PAIDB-REI	PMID:10781092
NZ_CP017009.1	Pseudomonas syringae BK034	1	2400	AY147024	tRNA-leu	PAIDB-REI	PMID:12795376
NZ_CP017009.1	Pseudomonas syringae BK378	1	2500	AY147025	tRNA-leu	PAIDB-REI	PMID:12795376
NZ_CP017009.1	Pseudomonas syringae DC3000	1	52500	AF232004	tRNA-leu	PAIDB-REI	PMID:7579616,PMID:9721291,PMID:9748456,PMID:10781092,PMID:12580281
NZ_CP017009.1	Pseudomonas syringae DH015	1	4000	AY147026	tRNA-leu	PAIDB-REI	PMID:12795376
NZ_CP017009.1	Pseudomonas syringae PDDCC 3907	1	2400	AY147027	tRNA-leu	PAIDB-REI	PMID:12795376
NZ_CP017009.1	Pseudomonas syringae Pss61	1	700	AF051694	tRNA-leu	PAIDB-REI	PMID:9721291
NZ_CP017009.1	Pseudomonas syringae pv. tomato DC3000	1	49500	NC_004578_P1	tRNA-leu	PAIDB-REI	PMID:12928499
NZ_CP017009.1	Pseudomonas syringae Race 4	1	2000	AF069650	tRNA-leu	PAIDB-REI	PMID:9721291
NZ_CP017009.1	Pseudomonas syringae W4N 15	1	4500	AY147028	tRNA-leu	PAIDB-REI	PMID:12795376
NZ_CP017009.1	Pseudomonas syringae DC3000	1	11900	AF469470	Not published	PAIDB-REI	PMID:12437299
NZ_CP017009.1	Pseudomonas syringae 1302A	1	113500	AJ870974	tRNA-lys	PAIDB-REI	PMID:16360685
NZ_CP017009.1	Pseudomonas viridiflava LP23.1a	1	9200	AY597279	-	PAIDB-REI	PMID:16581904
NZ_CP017009.1	Pseudomonas viridiflava ME3.1b	1	39800	AY597281	-	PAIDB-REI	PMID:16581904
NZ_CP017009.1	Pseudomonas viridiflava PNA3.3a	1	9200	AY597280	-	PAIDB-REI	PMID:16581904
NZ_CP017009.1	Pseudomonas viridiflava RMX23.1a	1	39300	AY597282	-	PAIDB-REI	PMID:16581904
NZ_CP017009.1	Pseudomonas viridiflava RMX3.1b	1	39300	AY597283	-	PAIDB-REI	PMID:16581904
NZ_CP017009.1	Pseudomonas viridiflava LP23.1a	1	60900	AY597277	-	PAIDB-REI	PMID:16581904
NZ_CP017009.1	Pseudomonas viridiflava ME3.1b	1	40400	AY597275	-	PAIDB-REI	PMID:16581904
NZ_CP017009.1	Pseudomonas viridiflava PNA3.3a	1	54100	AY597278	-	PAIDB-REI	PMID:16581904
NZ_CP017009.1	Pseudomonas viridiflava RMX23.1a	1	16600	AY597274	-	PAIDB-REI	PMID:16581904
NZ_CP017009.1	Pseudomonas viridiflava RMX3.1b	1	16900	AY597276	-	PAIDB-REI	PMID:16581904
NC_014659.1	Rhodococcus equi 103S	1	8900	NC_014659_P1	-	PAIDB-REI	PMID:20941392,PMID:18606735
NZ_CP006692.1	Salmonella bongori SARC11	1	1300	AF323079	Not published	PAIDB-REI	PMID:11244077
NZ_LT571437.1	Salmonella enterica SL1344	1	4000	AF128999	fhlA	PAIDB-REI	PMID:10085045
NZ_LT571437.1	Salmonella enterica ATCC14028	1	25300	AF140550	xseA/yfgK	PAIDB-REI	PMID:12540539
NZ_LT571437.1	Salmonella enterica 1443 VI	1	800	FJ212116	-	PAIDB-REI	PMID:19132082
NZ_LT571437.1	Salmonella enterica SARC13	1	800	FJ212115	-	PAIDB-REI	PMID:19132082
NZ_LT571437.1	Salmonella enterica CMCC50041	1	300	JQ071613	-	PAIDB-REI	
NZ_LT571437.1	Salmonella enterica S1296	1	52600	JQ747523	tRNA-pheV	PAIDB-REI	PMID:22860002
NZ_LT571437.1	Salmonella enterica S1635	1	52400	JQ747540	tRNA-pheV	PAIDB-REI	PMID:22860002
NZ_LT571437.1	Salmonella enterica SRC181	1	4900	FJ477835	-	PAIDB-REI	PMID:19332668
NZ_LT571437.1	Salmonella enterica SRC73	1	31200	AY463797	thdF/yidY	PAIDB-REI	PMID:15728939,PMID:17088481,PMID:19884375
NZ_LT571437.1	Salmonella enterica SRC19	1	27900	AY963803	thdF/yidY	PAIDB-REI	PMID:15968049,PMID:18443113,PMID:19884375
NZ_LT571437.1	Salmonella enterica J4STEHO	1	300	JN982040	-	PAIDB-REI	
NZ_LT571437.1	Salmonella enterica OEHST5	1	300	JN982041	-	PAIDB-REI	
NZ_LT571437.1	Salmonella enterica SGB-1	1	400	AY956822	Not published	PAIDB-REI	PMID:16339940
NZ_LT571437.1	Salmonella enterica SGB-4	1	500	AY956824	Not published	PAIDB-REI	PMID:16339940
NZ_LT571437.1	Salmonella enterica SGB-8	1	400	AY956825	Not published	PAIDB-REI	PMID:16339940
NZ_LT571437.1	Salmonella enterica SGE-2	1	400	AY956823	Not published	PAIDB-REI	PMID:16339940
NZ_LT571437.1	Salmonella enterica SL1344	1	2700	AF148689	fhlA/mutS	PAIDB-REI	PMID:10411731
NZ_LT571437.1	Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67	1	43500	NC_006905_P5	fhlA/mutS	PAIDB-REI	PMID:15781495
NZ_LT571437.1	Salmonella enterica subsp. enterica serovar Typhi CT18	1	41900	NC_003198_P5	fhlA/mutS	PAIDB-REI	PMID:11677608
NZ_LT571437.1	Salmonella enterica subsp. enterica serovar Typhi Ty2	1	41900	NC_004631_P2	fhlA/mutS	PAIDB-REI	PMID:12644504
NZ_LT571437.1	Salmonella enterica SGE-3	1	600	AY956839	Not published	PAIDB-REI	PMID:16339940
NZ_LT571437.1	Salmonella enterica subsp. enterica serovar Typhi CT18	1	32900	NC_003198_P10	tRNA-leu	PAIDB-REI	PMID:11677608
NZ_LT571437.1	Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67	1	15700	NC_006905_P2	Gifsy-1 prophage	PAIDB-REI	PMID:15781495
NZ_LT571437.1	Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67	1	11100	NC_006905_P4	tRNA-pro	PAIDB-REI	PMID:15781495
NZ_LT571437.1	Salmonella enterica SGA-10	1	300	AY956834	tRNA-pheV	PAIDB-REI	PMID:16339940
NZ_LT571437.1	Salmonella enterica SGD-3	1	300	AY956832	tRNA-pheV	PAIDB-REI	PMID:16339940
NZ_LT571437.1	Salmonella enterica SGG-1	1	400	AY956833	tRNA-pheV	PAIDB-REI	PMID:16339940
NZ_LT571437.1	Salmonella enterica SGA-8	1	500	AY956835	Not published	PAIDB-REI	PMID:16339940
NZ_LT571437.1	Salmonella enterica SGC-8	1	400	AY956836	Not published	PAIDB-REI	PMID:16339940
NZ_LT571437.1	Salmonella enterica C500	1	400	JN673271	-	PAIDB-REI	
NZ_LT571437.1	Salmonella enterica C50041	1	400	JN673273	-	PAIDB-REI	
NZ_LT571437.1	Salmonella enterica LT2	1	8500	AJ224892	tRNA-valV	PAIDB-REI	PMID:9786193
NZ_LT571437.1	Salmonella enterica S06004	1	400	JN673268	-	PAIDB-REI	
NZ_LT571437.1	Salmonella enterica Se11	1	400	JN673270	-	PAIDB-REI	
NZ_LT571437.1	Salmonella enterica SGB-10	1	600	AY956826	tRNA-valV	PAIDB-REI	PMID:16339940
NZ_LT571437.1	Salmonella enterica SGC-2	1	600	AY956827	tRNA-valV	PAIDB-REI	PMID:16339940
NZ_LT571437.1	Salmonella enterica SGC-9	1	400	AY956828	tRNA-valV	PAIDB-REI	PMID:16339940
NZ_LT571437.1	Salmonella enterica SGD-8	1	500	AY956830	tRNA-valV	PAIDB-REI	PMID:16339940
NZ_LT571437.1	Salmonella enterica SGH-1	1	400	AY956829	tRNA-valV	PAIDB-REI	PMID:16339940
NZ_LT571437.1	Salmonella enterica SL1344	1	7200	AF020808	tRNA-valV	PAIDB-REI	PMID:9302299,PMID:9786194
NZ_LT571437.1	Salmonella enterica Spa11	1	400	JN673269	-	PAIDB-REI	
NZ_LT571437.1	Salmonella enterica St11	1	400	JN673272	-	PAIDB-REI	
NZ_LT571437.1	Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67	1	41800	NC_006905_P3	tRNA-val	PAIDB-REI	PMID:15781495
NZ_LT571437.1	Salmonella enterica subsp. enterica serovar Typhi CT18	1	41600	NC_003198_P3	tRNA-val	PAIDB-REI	PMID:11677608
NZ_LT571437.1	Salmonella enterica subsp. enterica serovar Typhi Ty2	1	41600	NC_004631_P1	tRNA-val	PAIDB-REI	PMID:12644504
NZ_LT571437.1	Salmonella enterica 14028s	1	17000	AF106566	tRNA selC	PAIDB-REI	PMID:9922266
NZ_LT571437.1	Salmonella enterica 183398	1	5200	AY144489	tRNA-selC	PAIDB-REI	PMID:12775700
NZ_LT571437.1	Salmonella enterica 9805277	1	10100	AY144490	tRNA-selC	PAIDB-REI	PMID:12775700
NZ_LT571437.1	Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67	1	12800	NC_006905_P6	tRNA-selC	PAIDB-REI	PMID:15781495
NZ_LT571437.1	Salmonella enterica subsp. enterica serovar Typhi CT18	1	16900	NC_003198_P7	tRNA-pro	PAIDB-REI	PMID:11677608
NZ_LT571437.1	Salmonella enterica LT2	1	27300	AF060869	ssb/soxSR	PAIDB-REI	PMID:9632606
NZ_LT571437.1	Salmonella enterica ST4/74	1	24700	AJ576316	Not published	PAIDB-REI	PMID:15522082
NZ_LT571437.1	Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67	1	26700	NC_006905_P7	ssb/soxSR	PAIDB-REI	PMID:15781495
NZ_LT571437.1	Salmonella enterica subsp. enterica serovar Typhi CT18	1	23400	NC_003198_P8	ssb	PAIDB-REI	PMID:11677608
NZ_LT571437.1	Salmonella enterica	1	700	AY144491	tRNA-selC	PAIDB-REI	PMID:12775700
NZ_LT571437.1	Salmonella enterica 2229	1	9700	AF060858	tRNA-serT	PAIDB-REI	PMID:9364916,PMID:9723926
NZ_LT571437.1	Salmonella enterica 9813031	1	700	AY144492	tRNA-selC	PAIDB-REI	PMID:12775700
NZ_LT571437.1	Salmonella enterica SARC10	1	1300	AF323078	Not published	PAIDB-REI	PMID:11244077
NZ_LT571437.1	Salmonella enterica SARC7	1	1300	AF323077	Not published	PAIDB-REI	PMID:11244077
NZ_LT571437.1	Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67	1	5700	NC_006905_P1	tRNA-ser	PAIDB-REI	PMID:15781495
NZ_LT571437.1	Salmonella enterica subsp. enterica serovar Typhi CT18	1	7500	NC_003198_P2	tRNA-ser	PAIDB-REI	PMID:11677608
NZ_LT571437.1	Salmonella enterica	1	5800	AF376036	tRNA-pheV	PAIDB-REI	
NZ_LT571437.1	Salmonella enterica subsp. enterica serovar Typhi CT18	1	58700	NC_003198_P1	tRNA-asp	PAIDB-REI	PMID:11677608
NZ_LT571437.1	Salmonella enterica subsp. enterica serovar Typhi CT18	1	133600	NC_003198_P9	tRNA-phe	PAIDB-REI	PMID:11677608
NZ_LT571437.1	Salmonella enterica subsp. enterica serovar Typhi Ty2	1	131700	NC_004631_P3	tRNA-phe	PAIDB-REI	PMID:12644504
NZ_LT571437.1	Salmonella enterica Ty2	1	20100	AF000001	tRNA-pheU	PAIDB-REI	PMID:9427557,PMID:10816445
NZ_LT571437.1	Salmonella enterica subsp. enterica serovar Typhi CT18	1	6900	NC_003198_P6	tRNA-phe	PAIDB-REI	PMID:11677608
NZ_LT571437.1	Salmonella enterica subsp. enterica serovar Typhi CT18	1	15700	NC_003198_P4	-	PAIDB-REI	PMID:11677608
NZ_LT571437.1	Salmonella typhimurium LT2	1	44300	NC_003197_P3	fhlA/mutS	PAIDB-REI	PMID:11677609
NZ_LT571437.1	Salmonella typhimurium LT2	1	40100	NC_003197_P2	tRNA-valV	PAIDB-REI	PMID:11677609
NZ_LT571437.1	Salmonella typhimurium LT2	1	16600	NC_003197_P4	tRNA-selC	PAIDB-REI	PMID:11677609
NZ_LT571437.1	Salmonella typhimurium LT2	1	23400	NC_003197_P5	ssb/soxSR	PAIDB-REI	PMID:11677609
NZ_LT571437.1	Salmonella typhimurium LT2	1	9100	NC_003197_P1	tRNA-serT	PAIDB-REI	PMID:11677609
NC_007613.1	Shigella boydii 0-1392	1	21000	AF335540	tRNA-pheU	PAIDB-REI	PMID:11418557
NC_008258.1	Shigella flexneri	1	11300	AF502903	Not published	PAIDB-REI	
NC_008258.1	Shigella flexneri 2a M4243A	1	4400	U35656	-	PAIDB-REI	
NC_008258.1	Shigella flexneri 2a str. 2457T	1	45300	NC_004741_P1	tRNA-pheV	PAIDB-REI	PMID:12704152
NC_008258.1	Shigella flexneri 2a str. 301	1	46700	NC_004337_P1	tRNA-phe	PAIDB-REI	PMID:12384590
NC_008258.1	Shigella flexneri SBA1336	1	1900	U97487	tRNA-pheV	PAIDB-REI	PMID:9353040
NC_008258.1	Shigella flexneri YSH6000T	1	51300	AF200692	tRNA-pheV	PAIDB-REI	PMID:10768931,PMID:11162180
NC_008258.1	Shigella flexneri 2a str. 2457T	1	28800	NC_004741_P2	tRNA-selC	PAIDB-REI	PMID:12704152
NC_008258.1	Shigella flexneri 2a str. 301	1	28800	NC_004337_P2	tRNA-selC	PAIDB-REI	PMID:12384590
NC_008258.1	Shigella flexneri M90T	1	23800	AF141323	tRNA-selC	PAIDB-REI	PMID:10411725
NC_008258.1	Shigella flexneri SA100	1	14300	AF097520	tRNA-selC	PAIDB-REI	PMID:10411724
NC_008258.1	Shigella flexneri Y53	1	10600	AF139596	tRNA-thrW	PAIDB-REI	PMID:10419979
NC_007712.1	Sodalis glossinidius	1	29700	AY508228	rplS (50S RNA) / acpM	PAIDB-REI	PMID:15574807
NC_007712.1	Sodalis glossinidius	1	28000	AY508229	cusC/patA	PAIDB-REI	PMID:15574807
NZ_LT671859.1	Staphylococcus aureus TY114	1	14800	AB057421	Not published	PAIDB-REI	PMID:12228315
NZ_LT671859.1	Staphylococcus aureus ST398	1	10400	NC_017333_P1	-	PAIDB-REI	PMID:20546576
NZ_LT671859.1	Staphylococcus aureus ED133	1	14000	NC_017337_P2	-	PAIDB-REI	PMID:20624747
NZ_LT671859.1	Staphylococcus aureus RN4282	1	15300	U93688	att_c(tyrB)	PAIDB-REI	PMID:9720870
NZ_LT671859.1	Staphylococcus aureus ED133	1	14200	NC_017337_P5	-	PAIDB-REI	PMID:20624747
NZ_LT671859.1	Staphylococcus aureus RN3984	1	14800	EF010993	att	PAIDB-REI	PMID:17906123
NZ_LT671859.1	Staphylococcus aureus COL	1	16000	AF410775	att	PAIDB-REI	PMID:11821418
NZ_LT671859.1	Staphylococcus aureus MNDon	1	600	AF077865	Not published	PAIDB-REI	
NZ_LT671859.1	Staphylococcus aureus subsp. aureus MRSA252	1	14400	NC_002952_P1	rpsR (ribosomal protein gene)	PAIDB-REI	PMID:19183815,PMID:15213324
NZ_LT671859.1	Staphylococcus aureus FPR3757	1	13300	NC_007793_P2	-	PAIDB-REI	PMID:16517273
NZ_LT671859.1	Staphylococcus aureus 68111	1	16400	JN689383	att	PAIDB-REI	PMID:22110621
NZ_LT671859.1	Staphylococcus aureus ED98	1	16900	NC_013450_P1	-	PAIDB-REI	PMID:19884497
NZ_LT671859.1	Staphylococcus aureus RF122	1	15900	AF217235	GMP synthase gene	PAIDB-REI	PMID:11114901
NZ_LT671859.1	Staphylococcus aureus RF122	1	16000	NC_007622_P1	GMP synthase gene	PAIDB-REI	PMID:17971880
NZ_LT671859.1	Staphylococcus aureus RF122	1	17900	NC_007622_P2	-	PAIDB-REI	PMID:17971880
NZ_LT671859.1	Staphylococcus aureus V329	1	27000	AY220730	GMP synthase gene	PAIDB-REI	PMID:11292810,PMID:12823821
NZ_LT671859.1	Staphylococcus aureus subsp. aureus COL	1	15300	NC_002951_P2	-	PAIDB-REI	PMID:15774886
NZ_LT671859.1	Staphylococcus aureus subsp. aureus Mu50	1	14700	NC_002758_P2	-	PAIDB-REI	PMID:15141945,PMID:11418146
NZ_LT671859.1	Staphylococcus aureus subsp. aureus MW2	1	13800	NC_003923_P2	-	PAIDB-REI	PMID:19374556,PMID:12044378
NZ_LT671859.1	Staphylococcus aureus subsp. aureus COL	1	2700	NC_002951_P5	-	PAIDB-REI	PMID:15774886
NZ_LT671859.1	Staphylococcus aureus subsp. aureus Mu50	1	15100	NC_002758_P7	-	PAIDB-REI	PMID:15141945,PMID:11418146
NZ_LT671859.1	Staphylococcus aureus subsp. aureus MW2	1	2700	NC_003923_P7	-	PAIDB-REI	PMID:19374556,PMID:12044378
NZ_LT671859.1	Staphylococcus aureus subsp. aureus N315	1	15100	NC_002745_P5	-	PAIDB-REI	PMID:18793396,PMID:16980462,PMID:16980476,PMID:16885446,PMID:16484201,PMID:16428416,PMID:15870358,PMID:15576791,PMID:15231800,PMID:15205410,PMID:11717293,PMID:11418146
NZ_LT671859.1	Staphylococcus aureus CN1	1	35300	NC_022226_P1	-	PAIDB-REI	PMID:23977354
NZ_LT671859.1	Staphylococcus aureus CN1	1	22100	NC_022226_P3	-	PAIDB-REI	PMID:23977354
NZ_LT671859.1	Staphylococcus aureus CN1	1	21700	NC_022226_P2	-	PAIDB-REI	PMID:23977354
NZ_LT671859.1	Staphylococcus aureus FPR3757	1	29400	NC_007793_P1	-	PAIDB-REI	PMID:16517273
NZ_LT671859.1	Staphylococcus aureus FPR3757	1	34300	NC_007793_P5	-	PAIDB-REI	PMID:16517273
NZ_LT671859.1	Staphylococcus aureus FPR3757	1	19900	NC_007793_P3	-	PAIDB-REI	PMID:16517273
NZ_LT671859.1	Staphylococcus aureus MSHR1132	1	30600	NC_016941_P1	-	PAIDB-REI	PMID:21813488
NZ_LT671859.1	Staphylococcus aureus MSHR1132	1	28200	NC_016941_P2	-	PAIDB-REI	PMID:21813488
NZ_LT671859.1	Staphylococcus aureus Newman	1	33600	NC_009641_P1	-	PAIDB-REI	PMID:17951380
NZ_LT671859.1	Staphylococcus aureus Newman	1	36500	NC_009641_P2	-	PAIDB-REI	PMID:17951380
NZ_LT671859.1	Staphylococcus aureus subsp. aureus COL	1	24300	NC_002951_P1	-	PAIDB-REI	PMID:15774886
NZ_LT671859.1	Staphylococcus aureus subsp. aureus COL	1	38300	NC_002951_P4	tRNA genes	PAIDB-REI	PMID:15774886
NZ_LT671859.1	Staphylococcus aureus subsp. aureus COL	1	20200	NC_002951_P3	-	PAIDB-REI	PMID:15774886
NZ_LT671859.1	Staphylococcus aureus subsp. aureus MRSA252	1	42700	NC_002952_P2	-	PAIDB-REI	PMID:19183815,PMID:15213324
NZ_LT671859.1	Staphylococcus aureus subsp. aureus MRSA252	1	14900	NC_002952_P3	-	PAIDB-REI	PMID:19183815,PMID:15213324
NZ_LT671859.1	Staphylococcus aureus subsp. aureus MSSA476	1	44200	NC_002953_P1	-	PAIDB-REI	PMID:15213324
NZ_LT671859.1	Staphylococcus aureus subsp. aureus MSSA476	1	14700	NC_002953_P2	-	PAIDB-REI	PMID:15213324
NZ_LT671859.1	Staphylococcus aureus subsp. aureus Mu50	1	29400	NC_002758_P1	-	PAIDB-REI	PMID:15141945,PMID:11418146
NZ_LT671859.1	Staphylococcus aureus subsp. aureus Mu50	1	26600	NC_002758_P5	tRNAs cluster	PAIDB-REI	PMID:15141945,PMID:11418146
NZ_LT671859.1	Staphylococcus aureus subsp. aureus Mu50	1	20000	NC_002758_P4	tRNA-Arg	PAIDB-REI	PMID:15141945,PMID:11418146
NZ_LT671859.1	Staphylococcus aureus subsp. aureus MW2	1	34500	NC_003923_P1	-	PAIDB-REI	PMID:19374556,PMID:12044378
NZ_LT671859.1	Staphylococcus aureus subsp. aureus MW2	1	31300	NC_003923_P5	tRNAs cluster	PAIDB-REI	PMID:19374556,PMID:12044378
NZ_LT671859.1	Staphylococcus aureus subsp. aureus MW2	1	20100	NC_003923_P3	-	PAIDB-REI	PMID:19374556,PMID:12044378
NZ_LT671859.1	Staphylococcus aureus subsp. aureus N315	1	30700	NC_002745_P1	-	PAIDB-REI	PMID:18793396,PMID:16980462,PMID:16980476,PMID:16885446,PMID:16484201,PMID:16428416,PMID:15870358,PMID:15576791,PMID:15231800,PMID:15205410,PMID:11717293,PMID:11418146
NZ_LT671859.1	Staphylococcus aureus subsp. aureus N315	1	27200	NC_002745_P3	tRNAs cluster	PAIDB-REI	PMID:18793396,PMID:16980462,PMID:16980476,PMID:16885446,PMID:16484201,PMID:16428416,PMID:15870358,PMID:15576791,PMID:15231800,PMID:15205410,PMID:11717293,PMID:11418146
NZ_LT671859.1	Staphylococcus aureus subsp. aureus N315	1	21500	NC_002745_P2	-	PAIDB-REI	PMID:18793396,PMID:16980462,PMID:16980476,PMID:16885446,PMID:16484201,PMID:16428416,PMID:15870358,PMID:15576791,PMID:15231800,PMID:15205410,PMID:11717293,PMID:11418146
NZ_LT671859.1	Staphylococcus aureus ED133	1	45400	NC_017337_P1	-	PAIDB-REI	PMID:20624747
NZ_LT671859.1	Staphylococcus aureus subsp. aureus Mu50	1	44100	NC_002758_P3	-	PAIDB-REI	PMID:15141945,PMID:11418146
NZ_LT671859.1	Staphylococcus aureus ED133	1	38600	NC_017337_P3	-	PAIDB-REI	PMID:20624747
NZ_LT671859.1	Staphylococcus aureus FPR3757	1	48100	NC_007793_P4	-	PAIDB-REI	PMID:16517273
NZ_LT671859.1	Staphylococcus aureus subsp. aureus MW2	1	45500	NC_003923_P4	-	PAIDB-REI	PMID:19374556,PMID:12044378
NZ_LT671859.1	Staphylococcus aureus CN1	1	42000	NC_022226_P4	-	PAIDB-REI	PMID:23977354
NZ_LT671859.1	Staphylococcus aureus ED133	1	43000	NC_017337_P4	-	PAIDB-REI	PMID:20624747
NZ_LT671859.1	Staphylococcus aureus FPR3757	1	43000	NC_007793_P6	-	PAIDB-REI	PMID:16517273
NZ_LT671859.1	Staphylococcus aureus FPR3757	1	42900	NC_007793_P7	-	PAIDB-REI	PMID:16517273
NZ_LT671859.1	Staphylococcus aureus subsp. aureus Mu50	1	44100	NC_002758_P6	-	PAIDB-REI	PMID:15141945,PMID:11418146
NZ_LT671859.1	Staphylococcus aureus subsp. aureus MW2	1	43600	NC_003923_P6	-	PAIDB-REI	PMID:19374556,PMID:12044378
NZ_LT671859.1	Staphylococcus aureus subsp. aureus N315	1	45300	NC_002745_P4	-	PAIDB-REI	PMID:18793396,PMID:16980462,PMID:16980476,PMID:16885446,PMID:16484201,PMID:16428416,PMID:15870358,PMID:15576791,PMID:15231800,PMID:15205410,PMID:11717293,PMID:11418146
NZ_LT571449.1	Staphylococcus epidermidis ATCC 12228	1	4200	NC_004461_P3	-	PAIDB-REI	PMID:12950922
NZ_LT571449.1	Staphylococcus epidermidis RP62A	1	16100	NC_002976_P3	-	PAIDB-REI	PMID:15774886
NZ_LT571449.1	Staphylococcus epidermidis ATCC 12228	1	39400	NC_004461_P2	tRNAs cluster	PAIDB-REI	PMID:12950922
NZ_LT571449.1	Staphylococcus epidermidis ATCC 12228	1	2700	NC_004461_P1	-	PAIDB-REI	PMID:12950922
NZ_LT571449.1	Staphylococcus epidermidis RP62A	1	2700	NC_002976_P1	-	PAIDB-REI	PMID:15774886
NZ_LT571449.1	Staphylococcus epidermidis RP62A	1	126800	NC_002976_P2	-	PAIDB-REI	PMID:15774886
NZ_CP006770.1	Streptococcus equi 4047	1	44100	NC_012471_P1	Putative C-terminal sequence of an ATP-dependent DNA helicase	PAIDB-REI	PMID:19325880
NZ_CP006770.1	Streptococcus equi 4047	1	30800	NC_012471_P2	-	PAIDB-REI	PMID:19325880
NZ_CP006770.1	Streptococcus equi 4047	1	41600	NC_012471_P3	tRNA-Lys	PAIDB-REI	PMID:19325880
NZ_CP013688.1	Streptococcus gallolyticus ATCC BAA-2069	1	16500	NC_015215_P1	tRNA-Leu	PAIDB-REI	PMID:21824414
NZ_CP014326.1	Streptococcus mitis B6	1	28400	NC_013853_P1	-	PAIDB-REI	PMID:20195536
NC_017905.1	Streptococcus parasanguinis FW213	1	50500	NC_017905_P2	-	PAIDB-REI	PMID:22529932
NC_017905.1	Streptococcus parasanguinis FW213	1	34600	NC_017905_P3	-	PAIDB-REI	PMID:22529932
NC_017905.1	Streptococcus parasanguinis FW213	1	23800	NC_017905_P4	-	PAIDB-REI	PMID:22529932
NC_017905.1	Streptococcus parasanguinis FW213	1	29400	NC_017905_P5	-	PAIDB-REI	PMID:22529932
NC_017905.1	Streptococcus parasanguinis FW213	1	11300	NC_017905_P1	-	PAIDB-REI	PMID:22529932
NZ_LN847353.1	Streptococcus pneumoniae ATCC 700669	1	28600	NC_011900_P1	-	PAIDB-REI	PMID:19114491
NZ_LN847353.1	Streptococcus pneumoniae TIGR4	1	28300	NC_003028_P1	SP1029/SP1067	PAIDB-REI	PMID:11463916
NZ_HG316453.1	Streptococcus pyogenes MGAS5005	1	36000	NC_007297_P1	purA/nadC	PAIDB-REI	PMID:16088826
NZ_HG316453.1	Streptococcus pyogenes MGAS6180	1	37400	NC_007296_P1	-	PAIDB-REI	PMID:16088825
NZ_CP018908.1	Streptococcus suis 05ZYH33	1	88600	NC_009442_P1	-	PAIDB-REI	PMID:17375201
NZ_CP018908.1	Streptococcus suis 98HAH33	1	88600	NC_009443_P1	-	PAIDB-REI	PMID:17375201
NZ_CP018908.1	Streptomyces turgidiscabies Car8	1	4600	AY707079	Not published	PAIDB-REI	PMID:15686551
